iteration	evaluations	runtime[s]	f1[MIN]
5706	142650	16.975	4075.1046469467615
5707	142675	16.978	4075.1046469467615
5708	142700	16.981	4075.1046469467615
5709	142725	16.983	4075.1046469467615
5710	142750	16.986	4074.576552981677
5711	142775	16.989	4074.576552981677
5712	142800	16.992	4074.576552981677
5713	142825	16.995	4074.576552981677
5714	142850	16.997	4074.576552981677
5715	142875	17.0	4073.4246346793957
5716	142900	17.003	4073.4246346793957
5717	142925	17.006	4073.4246346793957
5718	142950	17.009	4073.4246346793957
5719	142975	17.012	4073.4246346793957
5720	143000	17.014	4073.4246346793957
5721	143025	17.017	4073.4246346793957
5722	143050	17.02	4072.7554156704064
5723	143075	17.023	4072.7554156704064
5724	143100	17.026	4072.584033747973
5725	143125	17.028	4072.11047631854
5726	143150	17.031	4072.11047631854
5727	143175	17.034	4072.11047631854
5728	143200	17.037	4072.11047631854
5729	143225	17.04	4072.11047631854
5730	143250	17.043	4072.11047631854
5731	143275	17.045	4072.11047631854
5732	143300	17.048	4072.11047631854
5733	143325	17.051	4072.11047631854
5734	143350	17.054	4071.281979986384
5735	143375	17.057	4071.281979986384
5736	143400	17.06	4069.5572716364386
5737	143425	17.062	4066.96121996269
5738	143450	17.065	4066.96121996269
5739	143475	17.068	4066.96121996269
5740	143500	17.071	4066.96121996269
5741	143525	17.073	4066.96121996269
5742	143550	17.076	4066.96121996269
5743	143575	17.079	4066.96121996269
5744	143600	17.082	4066.706846791158
5745	143625	17.084	4066.706846791158
5746	143650	17.087	4066.706846791158
5747	143675	17.09	4066.706846791158
5748	143700	17.092	4066.706846791158
5749	143725	17.095	4066.706846791158
5750	143750	17.098	4066.706846791158
5751	143775	17.101	4066.706846791158
5752	143800	17.104	4066.706846791158
5753	143825	17.107	4066.706846791158
5754	143850	17.109	4066.706846791158
5755	143875	17.112	4066.706846791158
5756	143900	17.115	4060.409151907789
5757	143925	17.117	4060.409151907789
5758	143950	17.12	4060.409151907789
5759	143975	17.123	4060.409151907789
5760	144000	17.126	4056.843640367646
5761	144025	17.128	4056.843640367646
5762	144050	17.131	4056.843640367646
5763	144075	17.134	4056.843640367646
5764	144100	17.137	4056.843640367646
5765	144125	17.14	4056.843640367646
5766	144150	17.143	4056.843640367646
5767	144175	17.146	4056.843640367646
5768	144200	17.148	4056.843640367646
5769	144225	17.151	4056.843640367646
5770	144250	17.154	4056.843640367646
5771	144275	17.157	4056.843640367646
5772	144300	17.16	4056.843640367646
5773	144325	17.163	4056.843640367646
5774	144350	17.165	4056.843640367646
5775	144375	17.168	4056.843640367646
5776	144400	17.171	4056.843640367646
5777	144425	17.174	4056.843640367646
5778	144450	17.177	4056.843640367646
5779	144475	17.179	4056.843640367646
5780	144500	17.182	4056.843640367646
5781	144525	17.185	4056.843640367646
5782	144550	17.188	4056.843640367646
5783	144575	17.191	4056.843640367646
5784	144600	17.193	4056.843640367646
5785	144625	17.196	4056.843640367646
5786	144650	17.199	4056.843640367646
5787	144675	17.202	4056.843640367646
5788	144700	17.205	4056.843640367646
5789	144725	17.208	4056.843640367646
5790	144750	17.21	4056.843640367646
5791	144775	17.213	4056.843640367646
5792	144800	17.216	4056.843640367646
5793	144825	17.219	4056.843640367646
5794	144850	17.222	4056.843640367646
5795	144875	17.225	4056.8227941331206
5796	144900	17.227	4056.8227941331206
5797	144925	17.23	4056.1752913667597
5798	144950	17.233	4056.1752913667597
5799	144975	17.236	4056.1752913667597
5800	145000	17.238	4055.089994930365
5801	145025	17.241	4054.149917017492
5802	145050	17.244	4054.149917017492
5803	145075	17.247	4054.149917017492
5804	145100	17.25	4054.149917017492
5805	145125	17.252	4054.149917017492
5806	145150	17.255	4054.149917017492
5807	145175	17.258	4054.149917017492
5808	145200	17.261	4054.149917017492
5809	145225	17.264	4054.149917017492
5810	145250	17.266	4053.099719396517
5811	145275	17.269	4053.099719396517
5812	145300	17.272	4053.0835440061883
5813	145325	17.275	4053.0835440061883
5814	145350	17.277	4053.0835440061883
5815	145375	17.28	4053.0835440061883
5816	145400	17.283	4053.0835440061883
5817	145425	17.286	4052.8649097497073
5818	145450	17.289	4052.8649097497073
5819	145475	17.291	4052.8649097497073
5820	145500	17.294	4052.8649097497073
5821	145525	17.297	4052.8649097497073
5822	145550	17.3	4052.8649097497073
5823	145575	17.303	4051.838187359613
5824	145600	17.305	4049.8382015631087
5825	145625	17.308	4049.8382015631087
5826	145650	17.311	4049.8382015631087
5827	145675	17.314	4049.8382015631087
5828	145700	17.316	4049.8382015631087
5829	145725	17.319	4049.0063735957965
5830	145750	17.322	4048.1495567901284
5831	145775	17.325	4048.1495567901284
5832	145800	17.327	4047.675664278768
5833	145825	17.33	4047.675664278768
5834	145850	17.333	4047.675664278768
5835	145875	17.336	4047.675664278768
5836	145900	17.339	4046.5752543147237
5837	145925	17.341	4046.5752543147237
5838	145950	17.344	4046.5752543147237
5839	145975	17.347	4046.5752543147237
5840	146000	17.35	4046.5752543147237
5841	146025	17.352	4044.2212877600305
5842	146050	17.355	4044.2212877600305
5843	146075	17.358	4044.2212877600305
5844	146100	17.36	4044.2212877600305
5845	146125	17.363	4044.2212877600305
5846	146150	17.366	4044.2212877600305
5847	146175	17.369	4044.2212877600305
5848	146200	17.372	4044.2212877600305
5849	146225	17.375	4044.2212877600305
5850	146250	17.378	4044.2212877600305
5851	146275	17.38	4044.2212877600305
5852	146300	17.383	4043.244737949374
5853	146325	17.386	4042.9392533035925
5854	146350	17.389	4042.9392533035925
5855	146375	17.392	4042.9392533035925
5856	146400	17.395	4042.9392533035925
5857	146425	17.397	4042.9392533035925
5858	146450	17.4	4042.9392533035925
5859	146475	17.403	4042.9392533035925
5860	146500	17.406	4042.9392533035925
5861	146525	17.409	4042.9392533035925
5862	146550	17.411	4042.694539674989
5863	146575	17.414	4042.694539674989
5864	146600	17.417	4038.845964075239
5865	146625	17.42	4038.845964075239
5866	146650	17.423	4038.845964075239
5867	146675	17.426	4038.845964075239
5868	146700	17.429	4038.845964075239
5869	146725	17.431	4038.845964075239
5870	146750	17.434	4038.845964075239
5871	146775	17.437	4038.7956432923265
5872	146800	17.44	4038.7956432923265
5873	146825	17.442	4037.906445726725
5874	146850	17.445	4037.906445726725
5875	146875	17.448	4037.906445726725
5876	146900	17.451	4037.906445726725
5877	146925	17.454	4037.906445726725
5878	146950	17.457	4037.906445726725
5879	146975	17.459	4037.906445726725
5880	147000	17.462	4037.906445726725
5881	147025	17.465	4031.7973100544355
5882	147050	17.468	4031.7973100544355
5883	147075	17.47	4031.7973100544355
5884	147100	17.473	4031.7973100544355
5885	147125	17.476	4031.7973100544355
5886	147150	17.479	4031.7973100544355
5887	147175	17.482	4031.7973100544355
5888	147200	17.484	4031.7973100544355
5889	147225	17.487	4031.7973100544355
5890	147250	17.49	4031.7973100544355
5891	147275	17.493	4030.4245666963825
5892	147300	17.496	4030.4245666963825
5893	147325	17.499	4030.4245666963825
5894	147350	17.501	4030.4245666963825
5895	147375	17.504	4030.4245666963825
5896	147400	17.507	4030.4245666963825
5897	147425	17.51	4030.4245666963825
5898	147450	17.513	4030.4245666963825
5899	147475	17.515	4030.4245666963825
5900	147500	17.518	4026.814558604622
5901	147525	17.521	4026.814558604622
5902	147550	17.524	4026.814558604622
5903	147575	17.527	4026.814558604622
5904	147600	17.53	4026.814558604622
5905	147625	17.532	4026.814558604622
5906	147650	17.535	4026.814558604622
5907	147675	17.538	4026.814558604622
5908	147700	17.541	4026.814558604622
5909	147725	17.544	4026.814558604622
5910	147750	17.546	4023.592519009293
5911	147775	17.549	4023.4473051314358
5912	147800	17.552	4023.4473051314358
5913	147825	17.555	4023.4473051314358
5914	147850	17.558	4023.4473051314358
5915	147875	17.56	4023.4473051314358
5916	147900	17.563	4023.4473051314358
5917	147925	17.566	4021.0933889636926
5918	147950	17.569	4021.0933889636926
5919	147975	17.572	4018.338244097038
5920	148000	17.574	4018.338244097038
5921	148025	17.577	4018.338244097038
5922	148050	17.58	4018.338244097038
5923	148075	17.583	4018.338244097038
5924	148100	17.586	4018.338244097038
5925	148125	17.589	4018.338244097038
5926	148150	17.591	4018.338244097038
5927	148175	17.594	4018.338244097038
5928	148200	17.597	4018.338244097038
5929	148225	17.6	4018.338244097038
5930	148250	17.603	4018.338244097038
5931	148275	17.605	4018.338244097038
5932	148300	17.608	4018.338244097038
5933	148325	17.611	4017.046104284862
5934	148350	17.614	4017.046104284862
5935	148375	17.617	4017.046104284862
5936	148400	17.62	4017.046104284862
5937	148425	17.622	4015.4756597211363
5938	148450	17.625	4015.4756597211363
5939	148475	17.628	4015.4756597211363
5940	148500	17.633	4015.4756597211363
5941	148525	17.636	4015.4756597211363
5942	148550	17.638	4015.4756597211363
5943	148575	17.641	4014.501624813892
5944	148600	17.644	4014.501624813892
5945	148625	17.647	4014.501624813892
5946	148650	17.649	4014.501624813892
5947	148675	17.652	4013.3417409835947
5948	148700	17.655	4013.3417409835947
5949	148725	17.658	4013.3417409835947
5950	148750	17.661	4013.3417409835947
5951	148775	17.664	4013.3417409835947
5952	148800	17.667	4013.3417409835947
5953	148825	17.67	4013.2604938414324
5954	148850	17.672	4012.4176696401664
5955	148875	17.675	4012.4176696401664
5956	148900	17.678	4012.4176696401664
5957	148925	17.681	4012.4176696401664
5958	148950	17.684	4012.4176696401664
5959	148975	17.686	4012.4176696401664
5960	149000	17.689	4009.156390605722
5961	149025	17.692	4009.156390605722
5962	149050	17.695	4009.156390605722
5963	149075	17.697	4009.156390605722
5964	149100	17.7	4009.156390605722
5965	149125	17.703	4009.156390605722
5966	149150	17.706	4009.156390605722
5967	149175	17.709	4009.156390605722
5968	149200	17.712	4009.156390605722
5969	149225	17.715	4009.156390605722
5970	149250	17.717	4009.139499392791
5971	149275	17.72	4009.139499392791
5972	149300	17.723	4009.139499392791
5973	149325	17.726	4009.139499392791
5974	149350	17.729	4009.139499392791
5975	149375	17.731	4009.0094688292656
5976	149400	17.734	4009.0094688292656
5977	149425	17.737	4009.0094688292656
5978	149450	17.74	4005.9639834808595
5979	149475	17.744	4005.9639834808595
5980	149500	17.747	4005.9639834808595
5981	149525	17.75	4005.9639834808595
5982	149550	17.753	4005.9639834808595
5983	149575	17.756	4005.9639834808595
5984	149600	17.759	4005.9639834808595
5985	149625	17.761	4005.9639834808595
5986	149650	17.764	4005.9639834808595
5987	149675	17.767	4005.9639834808595
5988	149700	17.77	4002.9917900616515
5989	149725	17.772	4002.9917900616515
5990	149750	17.775	4002.9917900616515
5991	149775	17.778	4002.9917900616515
5992	149800	17.781	4002.9917900616515
5993	149825	17.784	4002.9917900616515
5994	149850	17.786	4002.9917900616515
5995	149875	17.789	4002.9917900616515
5996	149900	17.792	4002.9917900616515
5997	149925	17.795	4002.9917900616515
5998	149950	17.798	4002.9917900616515
5999	149975	17.801	4002.9917900616515
6000	150000	17.803	4002.9917900616515
6001	150025	17.806	3999.1420923011906
6002	150050	17.809	3999.1420923011906
6003	150075	17.812	3999.1420923011906
6004	150100	17.814	3999.1420923011906
6005	150125	17.817	3999.1420923011906
6006	150150	17.82	3999.1420923011906
6007	150175	17.823	3999.1420923011906
6008	150200	17.826	3999.1420923011906
6009	150225	17.828	3999.1420923011906
6010	150250	17.831	3999.1420923011906
6011	150275	17.834	3999.1420923011906
6012	150300	17.837	3996.568548232466
6013	150325	17.84	3996.568548232466
6014	150350	17.843	3996.568548232466
6015	150375	17.846	3996.568548232466
6016	150400	17.848	3996.568548232466
6017	150425	17.851	3996.568548232466
6018	150450	17.854	3996.568548232466
6019	150475	17.857	3996.568548232466
6020	150500	17.86	3996.568548232466
6021	150525	17.863	3994.6373455593466
6022	150550	17.865	3994.6373455593466
6023	150575	17.868	3994.6373455593466
6024	150600	17.871	3994.6373455593466
6025	150625	17.874	3992.6079623385313
6026	150650	17.877	3992.6079623385313
6027	150675	17.879	3991.9944755850056
6028	150700	17.882	3991.9944755850056
6029	150725	17.885	3991.9944755850056
6030	150750	17.888	3991.9944755850056
6031	150775	17.891	3991.9944755850056
6032	150800	17.894	3991.9944755850056
6033	150825	17.896	3991.9944755850056
6034	150850	17.899	3991.0949095489577
6035	150875	17.902	3991.0949095489577
6036	150900	17.905	3991.0949095489577
6037	150925	17.908	3991.0949095489577
6038	150950	17.91	3991.0949095489577
6039	150975	17.913	3991.0949095489577
6040	151000	17.916	3990.4238512865677
6041	151025	17.919	3988.9865100615457
6042	151050	17.921	3988.9865100615457
6043	151075	17.924	3988.9865100615457
6044	151100	17.927	3983.168694252766
6045	151125	17.93	3983.168694252766
6046	151150	17.933	3983.168694252766
6047	151175	17.936	3983.168694252766
6048	151200	17.938	3983.168694252766
6049	151225	17.941	3982.350993914952
6050	151250	17.944	3982.350993914952
6051	151275	17.947	3982.350993914952
6052	151300	17.95	3982.350993914952
6053	151325	17.953	3982.350993914952
6054	151350	17.955	3982.350993914952
6055	151375	17.958	3982.350993914952
6056	151400	17.961	3981.3316610473694
6057	151425	17.964	3981.3316610473694
6058	151450	17.967	3981.3316610473694
6059	151475	17.969	3981.3316610473694
6060	151500	17.972	3981.3316610473694
6061	151525	17.975	3981.3316610473694
6062	151550	17.978	3981.3316610473694
6063	151575	17.981	3981.3316610473694
6064	151600	17.983	3977.1802202219765
6065	151625	17.986	3977.1802202219765
6066	151650	17.989	3977.1802202219765
6067	151675	17.992	3977.1802202219765
6068	151700	17.995	3977.1802202219765
6069	151725	17.998	3977.1802202219765
6070	151750	18.0	3977.1802202219765
6071	151775	18.003	3977.1802202219765
6072	151800	18.006	3977.1802202219765
6073	151825	18.009	3977.1802202219765
6074	151850	18.012	3977.1802202219765
6075	151875	18.014	3977.1802202219765
6076	151900	18.017	3977.1802202219765
6077	151925	18.02	3973.6773115834303
6078	151950	18.023	3973.6773115834303
6079	151975	18.026	3971.2573228729416
6080	152000	18.029	3971.2573228729416
6081	152025	18.031	3971.2573228729416
6082	152050	18.034	3971.2573228729416
6083	152075	18.037	3971.2573228729416
6084	152100	18.04	3971.2573228729416
6085	152125	18.043	3971.2573228729416
6086	152150	18.045	3971.2573228729416
6087	152175	18.048	3971.2573228729416
6088	152200	18.051	3971.2573228729416
6089	152225	18.054	3971.2573228729416
6090	152250	18.057	3971.2573228729416
6091	152275	18.06	3969.364015607187
6092	152300	18.062	3969.364015607187
6093	152325	18.065	3969.364015607187
6094	152350	18.068	3969.364015607187
6095	152375	18.071	3969.364015607187
6096	152400	18.074	3969.364015607187
6097	152425	18.076	3969.364015607187
6098	152450	18.079	3969.364015607187
6099	152475	18.082	3969.364015607187
6100	152500	18.085	3969.364015607187
6101	152525	18.088	3969.1861364476554
6102	152550	18.09	3967.775538499126
6103	152575	18.093	3967.775538499126
6104	152600	18.096	3964.6048055956503
6105	152625	18.099	3964.6048055956503
6106	152650	18.101	3964.6048055956503
6107	152675	18.104	3964.6048055956503
6108	152700	18.107	3964.6048055956503
6109	152725	18.11	3961.909148769604
6110	152750	18.113	3961.909148769604
6111	152775	18.115	3961.909148769604
6112	152800	18.118	3961.909148769604
6113	152825	18.121	3961.909148769604
6114	152850	18.124	3961.909148769604
6115	152875	18.126	3961.909148769604
6116	152900	18.129	3961.909148769604
6117	152925	18.132	3961.909148769604
6118	152950	18.135	3961.4084669270715
6119	152975	18.138	3961.4084669270715
6120	153000	18.14	3961.4084669270715
6121	153025	18.143	3960.8916975877783
6122	153050	18.146	3960.8916975877783
6123	153075	18.149	3960.8916975877783
6124	153100	18.152	3960.8916975877783
6125	153125	18.154	3960.8916975877783
6126	153150	18.157	3960.8916975877783
6127	153175	18.16	3960.8916975877783
6128	153200	18.163	3960.7695301829726
6129	153225	18.166	3960.7695301829726
6130	153250	18.169	3960.7695301829726
6131	153275	18.171	3960.7695301829726
6132	153300	18.174	3960.7695301829726
6133	153325	18.177	3960.7695301829726
6134	153350	18.18	3960.7695301829726
6135	153375	18.183	3960.7695301829726
6136	153400	18.185	3960.7695301829726
6137	153425	18.188	3960.0558836734426
6138	153450	18.191	3956.2679018597637
6139	153475	18.194	3956.2679018597637
6140	153500	18.196	3956.2679018597637
6141	153525	18.199	3956.2679018597637
6142	153550	18.202	3956.2679018597637
6143	153575	18.205	3956.2679018597637
6144	153600	18.208	3956.2679018597637
6145	153625	18.211	3955.149946035454
6146	153650	18.213	3955.149946035454
6147	153675	18.216	3955.149946035454
6148	153700	18.219	3954.59528706702
6149	153725	18.222	3953.693344152942
6150	153750	18.225	3953.693344152942
6151	153775	18.227	3953.693344152942
6152	153800	18.23	3953.693344152942
6153	153825	18.233	3953.693344152942
6154	153850	18.236	3953.693344152942
6155	153875	18.238	3953.693344152942
6156	153900	18.241	3953.693344152942
6157	153925	18.244	3952.8488332920238
6158	153950	18.247	3947.0387265717536
6159	153975	18.25	3947.0387265717536
6160	154000	18.253	3947.0387265717536
6161	154025	18.255	3947.0387265717536
6162	154050	18.258	3947.0387265717536
6163	154075	18.261	3947.0387265717536
6164	154100	18.264	3947.0387265717536
6165	154125	18.267	3947.0387265717536
6166	154150	18.27	3947.0387265717536
6167	154175	18.272	3947.0387265717536
6168	154200	18.275	3947.0387265717536
6169	154225	18.278	3947.0387265717536
6170	154250	18.281	3947.0387265717536
6171	154275	18.283	3947.0387265717536
6172	154300	18.286	3947.0387265717536
6173	154325	18.289	3947.0387265717536
6174	154350	18.292	3946.6523689306605
6175	154375	18.295	3946.6523689306605
6176	154400	18.297	3946.6523689306605
6177	154425	18.3	3946.6523689306605
6178	154450	18.303	3946.6523689306605
6179	154475	18.306	3946.6523689306605
6180	154500	18.309	3946.6523689306605
6181	154525	18.311	3943.446759211054
6182	154550	18.314	3943.446759211054
6183	154575	18.317	3943.446759211054
6184	154600	18.32	3942.8662654178715
6185	154625	18.322	3942.8662654178715
6186	154650	18.325	3942.8662654178715
6187	154675	18.328	3942.8662654178715
6188	154700	18.331	3942.8662654178715
6189	154725	18.333	3942.8662654178715
6190	154750	18.336	3940.574579593448
6191	154775	18.339	3940.574579593448
6192	154800	18.342	3940.574579593448
6193	154825	18.345	3940.574579593448
6194	154850	18.347	3940.574579593448
6195	154875	18.35	3940.574579593448
6196	154900	18.353	3940.574579593448
6197	154925	18.356	3940.574579593448
6198	154950	18.359	3940.574579593448
6199	154975	18.362	3940.574579593448
6200	155000	18.364	3940.574579593448
6201	155025	18.367	3940.574579593448
6202	155050	18.37	3940.044869356439
6203	155075	18.373	3940.044869356439
6204	155100	18.376	3936.4123016053163
6205	155125	18.379	3936.4123016053163
6206	155150	18.382	3936.4123016053163
6207	155175	18.385	3936.4123016053163
6208	155200	18.388	3936.4123016053163
6209	155225	18.39	3936.4123016053163
6210	155250	18.393	3935.2756113614932
6211	155275	18.396	3935.2756113614932
6212	155300	18.399	3935.2756113614932
6213	155325	18.402	3935.2756113614932
6214	155350	18.405	3935.2756113614932
6215	155375	18.408	3935.2756113614932
6216	155400	18.411	3935.2756113614932
6217	155425	18.414	3935.2756113614932
6218	155450	18.417	3931.4080944644847
6219	155475	18.42	3931.4080944644847
6220	155500	18.422	3931.4080944644847
6221	155525	18.425	3931.4080944644847
6222	155550	18.43	3931.4080944644847
6223	155575	18.433	3931.4080944644847
6224	155600	18.436	3931.4080944644847
6225	155625	18.439	3931.4080944644847
6226	155650	18.441	3931.4080944644847
6227	155675	18.444	3931.4080944644847
6228	155700	18.447	3931.4080944644847
6229	155725	18.45	3929.735642525595
6230	155750	18.453	3928.781410231
6231	155775	18.455	3928.781410231
6232	155800	18.458	3928.781410231
6233	155825	18.461	3928.781410231
6234	155850	18.464	3928.781410231
6235	155875	18.467	3928.781410231
6236	155900	18.469	3924.9288723404225
6237	155925	18.472	3924.9288723404225
6238	155950	18.475	3924.9288723404225
6239	155975	18.478	3924.5413376585707
6240	156000	18.48	3924.5413376585707
6241	156025	18.483	3924.5413376585707
6242	156050	18.486	3924.5413376585707
6243	156075	18.489	3924.5413376585707
6244	156100	18.491	3924.5413376585707
6245	156125	18.494	3924.5413376585707
6246	156150	18.497	3924.5413376585707
6247	156175	18.5	3918.190195088886
6248	156200	18.503	3915.4482122165978
6249	156225	18.506	3915.4482122165978
6250	156250	18.508	3915.4482122165978
6251	156275	18.511	3915.4482122165978
6252	156300	18.514	3915.4482122165978
6253	156325	18.517	3915.4482122165978
6254	156350	18.519	3915.4482122165978
6255	156375	18.522	3915.4482122165978
6256	156400	18.525	3915.4482122165978
6257	156425	18.528	3915.4482122165978
6258	156450	18.53	3915.4482122165978
6259	156475	18.533	3910.7403003870168
6260	156500	18.536	3910.7403003870168
6261	156525	18.539	3910.7403003870168
6262	156550	18.542	3910.7403003870168
6263	156575	18.544	3910.7403003870168
6264	156600	18.547	3910.7403003870168
6265	156625	18.55	3910.7403003870168
6266	156650	18.552	3910.7403003870168
6267	156675	18.555	3910.7403003870168
6268	156700	18.558	3910.7403003870168
6269	156725	18.561	3910.7403003870168
6270	156750	18.564	3910.7403003870168
6271	156775	18.566	3910.7403003870168
6272	156800	18.569	3910.7403003870168
6273	156825	18.572	3910.7403003870168
6274	156850	18.575	3910.7403003870168
6275	156875	18.578	3910.7403003870168
6276	156900	18.58	3910.7403003870168
6277	156925	18.583	3910.7403003870168
6278	156950	18.586	3910.7403003870168
6279	156975	18.589	3910.5854447529
6280	157000	18.591	3910.5854447529
6281	157025	18.594	3909.5667138091703
6282	157050	18.597	3907.65344755821
6283	157075	18.6	3907.65344755821
6284	157100	18.603	3903.7514569099817
6285	157125	18.606	3903.7514569099817
6286	157150	18.609	3903.7514569099817
6287	157175	18.611	3903.7514569099817
6288	157200	18.614	3903.7514569099817
6289	157225	18.617	3903.7514569099817
6290	157250	18.62	3903.7514569099817
6291	157275	18.623	3903.7514569099817
6292	157300	18.626	3903.7514569099817
6293	157325	18.628	3903.7514569099817
6294	157350	18.631	3903.7514569099817
6295	157375	18.634	3903.6510335172643
6296	157400	18.637	3903.6510335172643
6297	157425	18.64	3903.6510335172643
6298	157450	18.642	3903.6510335172643
6299	157475	18.645	3899.644771856714
6300	157500	18.648	3899.644771856714
6301	157525	18.651	3899.644771856714
6302	157550	18.653	3899.644771856714
6303	157575	18.656	3899.644771856714
6304	157600	18.659	3899.644771856714
6305	157625	18.662	3899.644771856714
6306	157650	18.665	3899.644771856714
6307	157675	18.668	3899.644771856714
6308	157700	18.671	3899.644771856714
6309	157725	18.673	3899.644771856714
6310	157750	18.676	3898.143629151781
6311	157775	18.679	3898.143629151781
6312	157800	18.682	3893.1143959856745
6313	157825	18.685	3893.1143959856745
6314	157850	18.688	3893.1143959856745
6315	157875	18.69	3893.1143959856745
6316	157900	18.693	3893.1143959856745
6317	157925	18.696	3893.1143959856745
6318	157950	18.699	3893.1143959856745
6319	157975	18.702	3893.1143959856745
6320	158000	18.705	3893.1143959856745
6321	158025	18.707	3893.1143959856745
6322	158050	18.71	3893.1143959856745
6323	158075	18.713	3893.1143959856745
6324	158100	18.716	3893.1143959856745
6325	158125	18.719	3892.726476313095
6326	158150	18.721	3892.726476313095
6327	158175	18.724	3892.726476313095
6328	158200	18.727	3891.8575356751326
6329	158225	18.73	3891.8575356751326
6330	158250	18.733	3891.8575356751326
6331	158275	18.735	3891.8575356751326
6332	158300	18.738	3891.5145654297025
6333	158325	18.741	3891.5145654297025
6334	158350	18.744	3891.5145654297025
6335	158375	18.747	3890.4119924651473
6336	158400	18.749	3890.4119924651473
6337	158425	18.752	3890.4119924651473
6338	158450	18.755	3885.8812576423707
6339	158475	18.758	3885.8812576423707
6340	158500	18.76	3885.8812576423707
6341	158525	18.763	3885.8812576423707
6342	158550	18.766	3885.8812576423707
6343	158575	18.769	3885.8812576423707
6344	158600	18.772	3885.5516464297525
6345	158625	18.774	3884.0636795975915
6346	158650	18.777	3884.0636795975915
6347	158675	18.78	3884.0636795975915
6348	158700	18.783	3884.0636795975915
6349	158725	18.786	3884.0636795975915
6350	158750	18.789	3884.0636795975915
6351	158775	18.792	3884.0636795975915
6352	158800	18.794	3884.0636795975915
6353	158825	18.797	3884.0636795975915
6354	158850	18.8	3884.0636795975915
6355	158875	18.803	3884.0636795975915
6356	158900	18.805	3884.0636795975915
6357	158925	18.808	3882.661893351491
6358	158950	18.811	3882.661893351491
6359	158975	18.814	3882.661893351491
6360	159000	18.817	3882.006254375654
6361	159025	18.82	3882.006254375654
6362	159050	18.822	3882.006254375654
6363	159075	18.825	3882.006254375654
6364	159100	18.828	3882.006254375654
6365	159125	18.831	3882.006254375654
6366	159150	18.834	3882.006254375654
6367	159175	18.836	3882.006254375654
6368	159200	18.839	3882.006254375654
6369	159225	18.842	3881.734394932386
6370	159250	18.845	3881.734394932386
6371	159275	18.848	3881.734394932386
6372	159300	18.85	3881.734394932386
6373	159325	18.853	3878.531597488649
6374	159350	18.856	3878.531597488649
6375	159375	18.859	3877.086141740165
6376	159400	18.862	3877.086141740165
6377	159425	18.864	3877.086141740165
6378	159450	18.867	3877.086141740165
6379	159475	18.87	3877.086141740165
6380	159500	18.873	3877.086141740165
6381	159525	18.876	3876.6967918410505
6382	159550	18.879	3876.6967918410505
6383	159575	18.881	3876.6967918410505
6384	159600	18.884	3876.6967918410505
6385	159625	18.887	3876.6967918410505
6386	159650	18.89	3873.058156602264
6387	159675	18.893	3873.058156602264
6388	159700	18.895	3873.058156602264
6389	159725	18.898	3873.058156602264
6390	159750	18.901	3872.1733046421723
6391	159775	18.904	3872.1733046421723
6392	159800	18.907	3872.1733046421723
6393	159825	18.909	3872.1733046421723
6394	159850	18.912	3872.1733046421723
6395	159875	18.915	3872.1733046421723
6396	159900	18.918	3872.1733046421723
6397	159925	18.92	3872.1733046421723
6398	159950	18.923	3872.1733046421723
6399	159975	18.926	3872.1733046421723
6400	160000	18.929	3872.1733046421723
6401	160025	18.932	3872.1733046421723
6402	160050	18.934	3872.1733046421723
6403	160075	18.937	3872.1733046421723
6404	160100	18.94	3872.1154211610615
6405	160125	18.943	3872.1154211610615
6406	160150	18.946	3872.1154211610615
6407	160175	18.948	3872.1154211610615
6408	160200	18.951	3872.1154211610615
6409	160225	18.954	3868.6877351015714
6410	160250	18.957	3868.6877351015714
6411	160275	18.96	3868.6877351015714
6412	160300	18.963	3865.137542443677
6413	160325	18.965	3865.137542443677
6414	160350	18.968	3865.137542443677
6415	160375	18.971	3865.137542443677
6416	160400	18.974	3865.137542443677
6417	160425	18.976	3865.137542443677
6418	160450	18.979	3865.137542443677
6419	160475	18.982	3865.137542443677
6420	160500	18.985	3865.137542443677
6421	160525	18.988	3865.137542443677
6422	160550	18.99	3865.137542443677
6423	160575	18.993	3865.137542443677
6424	160600	18.996	3865.137542443677
6425	160625	18.999	3865.137542443677
6426	160650	19.001	3865.137542443677
6427	160675	19.004	3865.137542443677
6428	160700	19.007	3865.137542443677
6429	160725	19.01	3865.137542443677
6430	160750	19.012	3865.137542443677
6431	160775	19.015	3865.137542443677
6432	160800	19.018	3865.137542443677
6433	160825	19.021	3865.137542443677
6434	160850	19.024	3861.4573602648825
6435	160875	19.027	3861.4573602648825
6436	160900	19.029	3861.4573602648825
6437	160925	19.032	3861.4573602648825
6438	160950	19.035	3857.185345063778
6439	160975	19.038	3857.185345063778
6440	161000	19.041	3854.1777626517105
6441	161025	19.043	3854.1777626517105
6442	161050	19.046	3854.1777626517105
6443	161075	19.049	3854.1777626517105
6444	161100	19.052	3854.1777626517105
6445	161125	19.054	3854.1777626517105
6446	161150	19.057	3854.1777626517105
6447	161175	19.06	3854.1777626517105
6448	161200	19.063	3854.1777626517105
6449	161225	19.066	3854.1777626517105
6450	161250	19.068	3854.1777626517105
6451	161275	19.071	3854.1777626517105
6452	161300	19.074	3853.8241308527577
6453	161325	19.077	3853.8241308527577
6454	161350	19.08	3852.595779841193
6455	161375	19.082	3852.595779841193
6456	161400	19.085	3852.595779841193
6457	161425	19.088	3852.595779841193
