iteration	evaluations	runtime[s]	f1[MIN]
822	20550	2.937	11927.348993064743
823	20575	2.94	11927.348993064743
824	20600	2.943	11927.348993064743
825	20625	2.946	11911.09737845933
826	20650	2.949	11896.631323325078
827	20675	2.951	11896.631323325078
828	20700	2.954	11896.631323325078
829	20725	2.957	11843.577719093577
830	20750	2.96	11843.577719093577
831	20775	2.963	11843.577719093577
832	20800	2.966	11843.577719093577
833	20825	2.969	11842.588087634227
834	20850	2.971	11813.16952698424
835	20875	2.974	11813.16952698424
836	20900	2.977	11813.16952698424
837	20925	2.98	11813.16952698424
838	20950	2.983	11796.190394742109
839	20975	2.986	11778.842072180078
840	21000	2.989	11778.842072180078
841	21025	2.992	11771.92360549621
842	21050	2.995	11755.07566522096
843	21075	2.998	11755.07566522096
844	21100	3.0	11726.349109778983
845	21125	3.003	11721.333658536936
846	21150	3.006	11713.143376938251
847	21175	3.009	11713.143376938251
848	21200	3.012	11713.143376938251
849	21225	3.015	11713.143376938251
850	21250	3.018	11708.473524945312
851	21275	3.021	11708.473524945312
852	21300	3.024	11708.473524945312
853	21325	3.027	11637.470367384532
854	21350	3.03	11637.470367384532
855	21375	3.033	11545.469196563432
856	21400	3.035	11545.469196563432
857	21425	3.038	11545.469196563432
858	21450	3.041	11545.469196563432
859	21475	3.044	11545.469196563432
860	21500	3.047	11545.469196563432
861	21525	3.05	11545.469196563432
862	21550	3.053	11545.469196563432
863	21575	3.056	11545.469196563432
864	21600	3.059	11503.898640283427
865	21625	3.062	11503.898640283427
866	21650	3.065	11503.898640283427
867	21675	3.067	11503.898640283427
868	21700	3.07	11503.898640283427
869	21725	3.073	11465.782732894895
870	21750	3.076	11402.188281557466
871	21775	3.079	11402.188281557466
872	21800	3.082	11402.188281557466
873	21825	3.085	11402.188281557466
874	21850	3.088	11395.912361824508
875	21875	3.091	11395.912361824508
876	21900	3.094	11377.468103062518
877	21925	3.097	11269.007688706246
878	21950	3.1	11269.007688706246
879	21975	3.103	11269.007688706246
880	22000	3.106	11269.007688706246
881	22025	3.108	11269.007688706246
882	22050	3.111	11269.007688706246
883	22075	3.114	11269.007688706246
884	22100	3.117	11269.007688706246
885	22125	3.12	11269.007688706246
886	22150	3.123	11247.509105854466
887	22175	3.126	11237.705033301689
888	22200	3.129	11210.605151684531
889	22225	3.131	11210.605151684531
890	22250	3.134	11210.605151684531
891	22275	3.137	11093.10478844921
892	22300	3.14	11093.10478844921
893	22325	3.143	11093.10478844921
894	22350	3.146	11093.10478844921
895	22375	3.149	11093.10478844921
896	22400	3.152	11093.10478844921
897	22425	3.155	11093.10478844921
898	22450	3.158	11093.10478844921
899	22475	3.161	11093.10478844921
900	22500	3.164	11028.726608998022
901	22525	3.166	11028.726608998022
902	22550	3.169	11028.726608998022
903	22575	3.172	11028.726608998022
904	22600	3.175	10991.449640039547
905	22625	3.178	10991.449640039547
906	22650	3.181	10991.449640039547
907	22675	3.184	10991.449640039547
908	22700	3.187	10991.449640039547
909	22725	3.19	10986.3854135005
910	22750	3.193	10979.680007487997
911	22775	3.196	10979.680007487997
912	22800	3.199	10979.680007487997
913	22825	3.202	10960.9184007581
914	22850	3.205	10904.052381759124
915	22875	3.208	10904.052381759124
916	22900	3.211	10904.052381759124
917	22925	3.214	10904.052381759124
918	22950	3.217	10904.052381759124
919	22975	3.22	10904.052381759124
920	23000	3.223	10904.052381759124
921	23025	3.226	10894.790456368646
922	23050	3.228	10809.152996981335
923	23075	3.231	10777.67969923154
924	23100	3.234	10777.67969923154
925	23125	3.237	10777.67969923154
926	23150	3.24	10771.147213344819
927	23175	3.243	10771.147213344819
928	23200	3.246	10771.147213344819
929	23225	3.249	10771.147213344819
930	23250	3.252	10771.147213344819
931	23275	3.255	10771.147213344819
932	23300	3.258	10765.34325045206
933	23325	3.261	10765.34325045206
934	23350	3.264	10765.34325045206
935	23375	3.267	10765.34325045206
936	23400	3.27	10748.803200590954
937	23425	3.273	10748.803200590954
938	23450	3.275	10748.433515308961
939	23475	3.278	10719.886599948979
940	23500	3.281	10719.886599948979
941	23525	3.293	10719.886599948979
942	23550	3.296	10663.398504641913
943	23575	3.299	10663.398504641913
944	23600	3.302	10663.398504641913
945	23625	3.305	10663.398504641913
946	23650	3.308	10647.909081635573
947	23675	3.311	10647.909081635573
948	23700	3.313	10641.356785123167
949	23725	3.316	10641.356785123167
950	23750	3.319	10630.630633564613
951	23775	3.322	10630.630633564613
952	23800	3.325	10630.630633564613
953	23825	3.328	10630.630633564613
954	23850	3.33	10572.74251962748
955	23875	3.333	10572.74251962748
956	23900	3.336	10572.74251962748
957	23925	3.339	10572.74251962748
958	23950	3.342	10512.564414911294
959	23975	3.344	10512.564414911294
960	24000	3.347	10512.564414911294
961	24025	3.35	10512.564414911294
962	24050	3.353	10512.564414911294
963	24075	3.356	10512.564414911294
964	24100	3.359	10512.564414911294
965	24125	3.362	10512.564414911294
966	24150	3.365	10504.074202254584
967	24175	3.368	10486.822346555131
968	24200	3.37	10486.822346555131
969	24225	3.373	10486.822346555131
970	24250	3.376	10486.822346555131
971	24275	3.379	10486.822346555131
972	24300	3.382	10486.822346555131
973	24325	3.385	10486.822346555131
974	24350	3.388	10474.189364804608
975	24375	3.391	10474.189364804608
976	24400	3.394	10474.189364804608
977	24425	3.397	10463.158814438271
978	24450	3.4	10463.158814438271
979	24475	3.403	10440.994520765913
980	24500	3.406	10410.631906479364
981	24525	3.409	10410.631906479364
982	24550	3.412	10410.631906479364
983	24575	3.415	10410.631906479364
984	24600	3.417	10410.631906479364
985	24625	3.42	10410.54660336386
986	24650	3.423	10410.54660336386
987	24675	3.426	10410.54660336386
988	24700	3.429	10410.54660336386
989	24725	3.432	10410.54660336386
990	24750	3.435	10400.169288644196
991	24775	3.438	10376.52468240575
992	24800	3.441	10372.783887315103
993	24825	3.444	10372.783887315103
994	24850	3.447	10372.783887315103
995	24875	3.45	10372.783887315103
996	24900	3.453	10372.783887315103
997	24925	3.456	10372.783887315103
998	24950	3.459	10339.521527794353
999	24975	3.462	10339.521527794353
1000	25000	3.465	10339.521527794353
