iteration	evaluations	runtime[s]	f1[MIN]
1588	158800	46.1	16267.605698248866
1589	158900	46.128	16267.605698248866
1590	159000	46.157	16267.605698248866
1591	159100	46.186	16267.605698248866
1592	159200	46.214	16267.605698248866
1593	159300	46.242	16267.605698248866
1594	159400	46.27	16267.605698248866
1595	159500	46.299	16267.605698248866
1596	159600	46.327	16267.605698248866
1597	159700	46.356	16267.605698248866
1598	159800	46.385	16267.605698248866
1599	159900	46.413	16267.605698248866
1600	160000	46.441	16267.605698248866
1601	160100	46.47	16194.067857651055
1602	160200	46.498	16194.067857651055
1603	160300	46.526	16194.067857651055
1604	160400	46.554	16194.067857651055
1605	160500	46.583	16194.067857651055
1606	160600	46.612	16194.067857651055
1607	160700	46.64	16194.067857651055
1608	160800	46.668	16194.067857651055
1609	160900	46.697	16194.067857651055
1610	161000	46.725	16194.067857651055
1611	161100	46.754	16194.067857651055
1612	161200	46.783	16194.067857651055
1613	161300	46.811	16194.067857651055
1614	161400	46.84	16194.067857651055
1615	161500	46.869	16194.067857651055
1616	161600	46.897	16194.067857651055
1617	161700	46.926	16194.067857651055
1618	161800	46.955	16194.067857651055
1619	161900	46.984	16194.067857651055
1620	162000	47.011	16194.067857651055
1621	162100	47.04	16194.067857651055
1622	162200	47.068	16194.067857651055
1623	162300	47.097	16194.067857651055
1624	162400	47.126	16194.067857651055
1625	162500	47.155	16194.067857651055
1626	162600	47.184	16194.067857651055
1627	162700	47.213	16194.067857651055
1628	162800	47.241	16194.067857651055
1629	162900	47.269	16194.067857651055
1630	163000	47.298	16194.067857651055
1631	163100	47.327	16194.067857651055
1632	163200	47.356	16194.067857651055
1633	163300	47.384	16194.067857651055
1634	163400	47.413	16194.067857651055
1635	163500	47.442	16194.067857651055
1636	163600	47.471	16194.067857651055
1637	163700	47.5	16194.067857651055
1638	163800	47.529	16194.067857651055
1639	163900	47.558	16194.067857651055
1640	164000	47.586	16194.067857651055
1641	164100	47.615	16194.067857651055
1642	164200	47.643	16194.067857651055
1643	164300	47.672	16194.067857651055
1644	164400	47.7	16194.067857651055
1645	164500	47.729	16194.067857651055
1646	164600	47.757	16194.067857651055
1647	164700	47.786	16194.067857651055
1648	164800	47.814	16194.067857651055
1649	164900	47.843	16117.205505828924
1650	165000	47.871	16117.205505828924
1651	165100	47.9	16117.205505828924
1652	165200	47.929	16117.205505828924
1653	165300	47.957	16117.205505828924
1654	165400	47.985	16117.205505828924
1655	165500	48.014	16117.205505828924
1656	165600	48.042	16117.205505828924
1657	165700	48.07	16117.205505828924
1658	165800	48.099	16117.205505828924
1659	165900	48.127	16117.205505828924
1660	166000	48.156	16117.205505828924
1661	166100	48.184	16117.205505828924
1662	166200	48.213	16117.205505828924
1663	166300	48.242	16117.205505828924
1664	166400	48.271	16117.205505828924
1665	166500	48.3	16117.205505828924
1666	166600	48.328	16117.205505828924
1667	166700	48.357	16117.205505828924
1668	166800	48.386	16117.205505828924
1669	166900	48.415	16114.982383991555
1670	167000	48.444	16114.982383991555
1671	167100	48.472	16094.284484363454
1672	167200	48.5	16094.284484363454
1673	167300	48.528	16094.284484363454
1674	167400	48.556	16094.284484363454
1675	167500	48.584	16051.243006795823
1676	167600	48.613	16051.243006795823
1677	167700	48.641	16051.243006795823
1678	167800	48.67	16051.243006795823
1679	167900	48.699	16051.243006795823
1680	168000	48.727	16051.243006795823
1681	168100	48.755	16051.243006795823
1682	168200	48.783	16051.243006795823
1683	168300	48.812	16051.243006795823
1684	168400	48.84	16051.243006795823
1685	168500	48.868	16051.243006795823
1686	168600	48.897	16051.243006795823
1687	168700	48.925	16051.243006795823
1688	168800	48.954	16051.243006795823
1689	168900	48.982	16051.243006795823
1690	169000	49.01	16051.243006795823
1691	169100	49.044	16051.243006795823
1692	169200	49.074	16051.243006795823
1693	169300	49.103	16051.243006795823
1694	169400	49.132	16051.243006795823
1695	169500	49.162	16051.243006795823
1696	169600	49.191	16051.243006795823
1697	169700	49.22	16051.243006795823
1698	169800	49.249	16051.243006795823
1699	169900	49.279	16051.243006795823
1700	170000	49.308	16051.243006795823
1701	170100	49.337	16051.243006795823
1702	170200	49.366	16051.243006795823
1703	170300	49.394	16051.243006795823
1704	170400	49.423	16051.243006795823
1705	170500	49.452	16051.243006795823
1706	170600	49.481	16051.243006795823
1707	170700	49.51	16051.243006795823
1708	170800	49.539	16051.243006795823
1709	170900	49.567	16051.243006795823
1710	171000	49.598	16051.243006795823
1711	171100	49.627	16051.243006795823
1712	171200	49.656	16051.243006795823
1713	171300	49.686	16051.243006795823
1714	171400	49.715	16051.243006795823
1715	171500	49.745	16051.243006795823
1716	171600	49.773	16051.243006795823
1717	171700	49.802	16051.243006795823
1718	171800	49.832	16051.243006795823
1719	171900	49.862	15988.289831545751
1720	172000	49.891	15953.091391093529
1721	172100	49.921	15953.091391093529
1722	172200	49.95	15953.091391093529
1723	172300	49.98	15914.005509444707
1724	172400	50.01	15914.005509444707
1725	172500	50.04	15914.005509444707
1726	172600	50.069	15914.005509444707
1727	172700	50.097	15914.005509444707
1728	172800	50.126	15914.005509444707
1729	172900	50.156	15914.005509444707
1730	173000	50.186	15914.005509444707
1731	173100	50.217	15914.005509444707
1732	173200	50.246	15914.005509444707
1733	173300	50.276	15914.005509444707
1734	173400	50.305	15914.005509444707
1735	173500	50.334	15914.005509444707
1736	173600	50.363	15914.005509444707
1737	173700	50.392	15914.005509444707
1738	173800	50.421	15914.005509444707
1739	173900	50.451	15914.005509444707
1740	174000	50.48	15914.005509444707
1741	174100	50.51	15914.005509444707
1742	174200	50.539	15914.005509444707
1743	174300	50.568	15914.005509444707
1744	174400	50.598	15914.005509444707
1745	174500	50.628	15914.005509444707
1746	174600	50.656	15914.005509444707
1747	174700	50.686	15914.005509444707
1748	174800	50.715	15914.005509444707
1749	174900	50.743	15842.189738931495
1750	175000	50.772	15842.189738931495
1751	175100	50.801	15842.189738931495
1752	175200	50.83	15842.189738931495
1753	175300	50.859	15842.189738931495
1754	175400	50.889	15842.189738931495
1755	175500	50.919	15842.189738931495
1756	175600	50.948	15842.189738931495
1757	175700	50.978	15842.189738931495
1758	175800	51.008	15842.189738931495
1759	175900	51.037	15842.189738931495
1760	176000	51.066	15842.189738931495
1761	176100	51.095	15842.189738931495
1762	176200	51.124	15842.189738931495
1763	176300	51.154	15842.189738931495
1764	176400	51.183	15842.189738931495
1765	176500	51.213	15842.189738931495
1766	176600	51.242	15842.189738931495
1767	176700	51.271	15842.189738931495
1768	176800	51.301	15842.189738931495
1769	176900	51.33	15842.189738931495
1770	177000	51.359	15842.189738931495
1771	177100	51.388	15842.189738931495
1772	177200	51.418	15842.189738931495
1773	177300	51.447	15842.189738931495
1774	177400	51.476	15842.189738931495
1775	177500	51.505	15842.189738931495
1776	177600	51.534	15842.189738931495
1777	177700	51.563	15842.189738931495
1778	177800	51.594	15842.189738931495
1779	177900	51.623	15842.189738931495
1780	178000	51.652	15842.189738931495
1781	178100	51.682	15842.189738931495
1782	178200	51.712	15842.189738931495
1783	178300	51.741	15842.189738931495
1784	178400	51.77	15842.189738931495
1785	178500	51.799	15842.189738931495
1786	178600	51.828	15842.189738931495
1787	178700	51.857	15842.189738931495
1788	178800	51.886	15842.189738931495
1789	178900	51.916	15842.189738931495
1790	179000	51.945	15842.189738931495
1791	179100	51.975	15842.189738931495
1792	179200	52.004	15842.189738931495
1793	179300	52.033	15842.189738931495
1794	179400	52.063	15842.189738931495
1795	179500	52.092	15842.189738931495
1796	179600	52.121	15842.189738931495
1797	179700	52.15	15842.189738931495
1798	179800	52.178	15842.189738931495
1799	179900	52.208	15842.189738931495
1800	180000	52.238	15842.189738931495
1801	180100	52.267	15842.189738931495
1802	180200	52.297	15842.189738931495
1803	180300	52.326	15842.189738931495
1804	180400	52.356	15842.189738931495
1805	180500	52.386	15842.189738931495
1806	180600	52.415	15842.189738931495
1807	180700	52.445	15762.640831724259
1808	180800	52.475	15762.640831724259
1809	180900	52.504	15762.640831724259
1810	181000	52.534	15762.640831724259
1811	181100	52.563	15762.640831724259
1812	181200	52.593	15762.640831724259
1813	181300	52.622	15762.640831724259
1814	181400	52.652	15762.640831724259
1815	181500	52.682	15762.640831724259
1816	181600	52.711	15762.640831724259
1817	181700	52.741	15762.640831724259
1818	181800	52.77	15762.640831724259
1819	181900	52.8	15762.640831724259
1820	182000	52.829	15762.640831724259
1821	182100	52.858	15762.640831724259
1822	182200	52.888	15762.640831724259
1823	182300	52.917	15762.640831724259
1824	182400	52.946	15762.640831724259
1825	182500	52.975	15762.640831724259
1826	182600	53.004	15762.640831724259
1827	182700	53.037	15751.583199422186
1828	182800	53.065	15751.583199422186
1829	182900	53.093	15751.583199422186
1830	183000	53.121	15751.583199422186
1831	183100	53.149	15751.583199422186
1832	183200	53.177	15751.583199422186
1833	183300	53.206	15751.583199422186
1834	183400	53.234	15751.583199422186
1835	183500	53.262	15751.583199422186
1836	183600	53.29	15751.583199422186
1837	183700	53.318	15751.583199422186
1838	183800	53.346	15751.583199422186
1839	183900	53.374	15751.583199422186
1840	184000	53.402	15751.583199422186
1841	184100	53.43	15751.583199422186
1842	184200	53.458	15751.583199422186
1843	184300	53.486	15751.583199422186
1844	184400	53.514	15751.583199422186
1845	184500	53.542	15751.583199422186
1846	184600	53.57	15751.583199422186
1847	184700	53.598	15751.583199422186
1848	184800	53.626	15751.583199422186
1849	184900	53.655	15751.583199422186
1850	185000	53.683	15751.583199422186
1851	185100	53.711	15751.583199422186
1852	185200	53.74	15688.215363762254
1853	185300	53.767	15688.215363762254
1854	185400	53.796	15688.215363762254
1855	185500	53.824	15688.215363762254
1856	185600	53.851	15688.215363762254
1857	185700	53.878	15688.215363762254
1858	185800	53.906	15688.215363762254
1859	185900	53.934	15688.215363762254
1860	186000	53.962	15688.215363762254
1861	186100	53.99	15688.215363762254
1862	186200	54.018	15688.215363762254
1863	186300	54.046	15688.215363762254
1864	186400	54.074	15688.215363762254
1865	186500	54.102	15688.215363762254
1866	186600	54.13	15688.215363762254
1867	186700	54.158	15688.215363762254
1868	186800	54.186	15688.215363762254
1869	186900	54.213	15688.215363762254
1870	187000	54.241	15684.782070715744
1871	187100	54.27	15684.782070715744
1872	187200	54.298	15660.20320608896
1873	187300	54.325	15660.20320608896
1874	187400	54.353	15660.20320608896
1875	187500	54.381	15660.20320608896
1876	187600	54.408	15660.20320608896
1877	187700	54.436	15660.20320608896
1878	187800	54.464	15660.20320608896
1879	187900	54.493	15660.20320608896
1880	188000	54.521	15660.20320608896
1881	188100	54.549	15660.20320608896
1882	188200	54.577	15660.20320608896
1883	188300	54.606	15660.20320608896
1884	188400	54.634	15660.20320608896
1885	188500	54.661	15660.20320608896
1886	188600	54.689	15660.20320608896
1887	188700	54.718	15660.20320608896
1888	188800	54.745	15660.20320608896
1889	188900	54.773	15660.20320608896
1890	189000	54.802	15660.20320608896
1891	189100	54.831	15660.20320608896
1892	189200	54.859	15660.20320608896
1893	189300	54.887	15660.20320608896
1894	189400	54.915	15660.20320608896
1895	189500	54.943	15660.20320608896
1896	189600	54.972	15660.20320608896
1897	189700	54.999	15660.20320608896
1898	189800	55.027	15660.20320608896
1899	189900	55.056	15660.20320608896
1900	190000	55.084	15660.20320608896
1901	190100	55.112	15660.20320608896
1902	190200	55.14	15660.20320608896
1903	190300	55.168	15660.20320608896
1904	190400	55.196	15660.20320608896
1905	190500	55.224	15660.20320608896
1906	190600	55.252	15660.20320608896
1907	190700	55.28	15660.20320608896
1908	190800	55.308	15660.20320608896
1909	190900	55.337	15660.20320608896
1910	191000	55.365	15660.20320608896
1911	191100	55.394	15660.20320608896
1912	191200	55.422	15660.20320608896
1913	191300	55.45	15594.48607133545
1914	191400	55.479	15594.48607133545
1915	191500	55.508	15594.48607133545
1916	191600	55.536	15594.48607133545
1917	191700	55.564	15594.48607133545
1918	191800	55.592	15594.48607133545
1919	191900	55.62	15594.48607133545
1920	192000	55.648	15594.48607133545
1921	192100	55.677	15594.48607133545
1922	192200	55.706	15594.48607133545
1923	192300	55.734	15594.48607133545
1924	192400	55.762	15594.48607133545
1925	192500	55.791	15594.48607133545
1926	192600	55.819	15594.48607133545
1927	192700	55.847	15594.48607133545
1928	192800	55.875	15594.48607133545
1929	192900	55.904	15594.48607133545
1930	193000	55.933	15594.48607133545
1931	193100	55.961	15594.48607133545
1932	193200	55.988	15594.48607133545
1933	193300	56.016	15594.48607133545
1934	193400	56.043	15594.48607133545
1935	193500	56.071	15583.049716976604
1936	193600	56.099	15583.049716976604
1937	193700	56.127	15583.049716976604
1938	193800	56.155	15583.049716976604
1939	193900	56.184	15583.049716976604
1940	194000	56.212	15583.049716976604
1941	194100	56.24	15583.049716976604
1942	194200	56.268	15583.049716976604
1943	194300	56.297	15583.049716976604
1944	194400	56.325	15583.049716976604
1945	194500	56.353	15583.049716976604
1946	194600	56.382	15583.049716976604
1947	194700	56.409	15583.049716976604
1948	194800	56.438	15583.049716976604
1949	194900	56.465	15583.049716976604
1950	195000	56.493	15583.049716976604
1951	195100	56.522	15583.049716976604
1952	195200	56.55	15583.049716976604
1953	195300	56.579	15583.049716976604
1954	195400	56.607	15583.049716976604
1955	195500	56.635	15583.049716976604
1956	195600	56.662	15583.049716976604
1957	195700	56.69	15583.049716976604
1958	195800	56.719	15583.049716976604
1959	195900	56.747	15583.049716976604
1960	196000	56.775	15583.049716976604
1961	196100	56.803	15583.049716976604
1962	196200	56.831	15583.049716976604
1963	196300	56.859	15583.049716976604
1964	196400	56.886	15583.049716976604
1965	196500	56.919	15583.049716976604
1966	196600	56.947	15583.049716976604
1967	196700	56.975	15583.049716976604
1968	196800	57.005	15583.049716976604
1969	196900	57.034	15583.049716976604
1970	197000	57.063	15583.049716976604
1971	197100	57.092	15583.049716976604
1972	197200	57.121	15583.049716976604
1973	197300	57.149	15583.049716976604
1974	197400	57.179	15583.049716976604
1975	197500	57.208	15583.049716976604
1976	197600	57.236	15583.049716976604
1977	197700	57.265	15583.049716976604
1978	197800	57.295	15583.049716976604
1979	197900	57.323	15583.049716976604
1980	198000	57.352	15583.049716976604
1981	198100	57.381	15583.049716976604
1982	198200	57.409	15583.049716976604
1983	198300	57.437	15583.049716976604
1984	198400	57.466	15583.049716976604
1985	198500	57.495	15583.049716976604
1986	198600	57.524	15583.049716976604
1987	198700	57.553	15583.049716976604
1988	198800	57.582	15583.049716976604
1989	198900	57.611	15583.049716976604
1990	199000	57.639	15583.049716976604
1991	199100	57.668	15583.049716976604
1992	199200	57.698	15583.049716976604
1993	199300	57.727	15583.049716976604
1994	199400	57.756	15583.049716976604
1995	199500	57.785	15583.049716976604
1996	199600	57.815	15583.049716976604
1997	199700	57.841	15583.049716976604
1998	199800	57.87	15583.049716976604
1999	199900	57.899	15583.049716976604
2000	200000	57.928	15583.049716976604
2001	200100	57.956	15583.049716976604
2002	200200	57.985	15583.049716976604
2003	200300	58.014	15583.049716976604
2004	200400	58.042	15583.049716976604
2005	200500	58.071	15583.049716976604
2006	200600	58.1	15583.049716976604
2007	200700	58.129	15583.049716976604
2008	200800	58.158	15583.049716976604
2009	200900	58.187	15583.049716976604
2010	201000	58.215	15583.049716976604
2011	201100	58.244	15583.049716976604
2012	201200	58.273	15583.049716976604
2013	201300	58.303	15583.049716976604
2014	201400	58.332	15583.049716976604
2015	201500	58.361	15583.049716976604
2016	201600	58.39	15583.049716976604
2017	201700	58.42	15583.049716976604
2018	201800	58.448	15583.049716976604
2019	201900	58.477	15583.049716976604
2020	202000	58.506	15583.049716976604
2021	202100	58.535	15583.049716976604
2022	202200	58.564	15583.049716976604
2023	202300	58.592	15583.049716976604
2024	202400	58.621	15583.049716976604
2025	202500	58.65	15583.049716976604
2026	202600	58.679	15583.049716976604
2027	202700	58.707	15583.049716976604
2028	202800	58.735	15583.049716976604
2029	202900	58.764	15583.049716976604
2030	203000	58.794	15583.049716976604
2031	203100	58.823	15583.049716976604
2032	203200	58.852	15583.049716976604
2033	203300	58.881	15583.049716976604
2034	203400	58.91	15583.049716976604
2035	203500	58.939	15583.049716976604
2036	203600	58.968	15583.049716976604
2037	203700	58.997	15583.049716976604
2038	203800	59.026	15583.049716976604
2039	203900	59.055	15583.049716976604
2040	204000	59.084	15583.049716976604
2041	204100	59.113	15583.049716976604
2042	204200	59.142	15583.049716976604
2043	204300	59.17	15583.049716976604
2044	204400	59.199	15583.049716976604
2045	204500	59.228	15583.049716976604
2046	204600	59.256	15583.049716976604
2047	204700	59.285	15583.049716976604
2048	204800	59.315	15583.049716976604
2049	204900	59.344	15583.049716976604
2050	205000	59.372	15583.049716976604
2051	205100	59.401	15583.049716976604
2052	205200	59.431	15583.049716976604
2053	205300	59.46	15560.453210882668
2054	205400	59.489	15560.453210882668
2055	205500	59.517	15560.453210882668
2056	205600	59.547	15560.453210882668
2057	205700	59.575	15560.453210882668
2058	205800	59.604	15560.453210882668
2059	205900	59.634	15527.55800095639
2060	206000	59.662	15527.55800095639
2061	206100	59.691	15527.55800095639
2062	206200	59.72	15527.55800095639
2063	206300	59.749	15527.55800095639
2064	206400	59.777	15527.55800095639
2065	206500	59.806	15527.55800095639
2066	206600	59.836	15527.55800095639
2067	206700	59.865	15527.55800095639
2068	206800	59.894	15527.55800095639
2069	206900	59.923	15527.55800095639
2070	207000	59.951	15527.55800095639
2071	207100	59.979	15527.55800095639
2072	207200	60.007	15527.55800095639
2073	207300	60.036	15527.55800095639
2074	207400	60.064	15527.55800095639
2075	207500	60.093	15527.55800095639
2076	207600	60.122	15527.55800095639
2077	207700	60.15	15527.55800095639
2078	207800	60.179	15527.55800095639
2079	207900	60.207	15479.047328581635
2080	208000	60.236	15479.047328581635
2081	208100	60.265	15479.047328581635
2082	208200	60.294	15464.081266246769
2083	208300	60.322	15464.081266246769
2084	208400	60.351	15464.081266246769
2085	208500	60.38	15464.081266246769
2086	208600	60.408	15462.351038979194
2087	208700	60.437	15462.351038979194
2088	208800	60.466	15462.351038979194
2089	208900	60.494	15462.351038979194
2090	209000	60.524	15462.351038979194
2091	209100	60.552	15449.54595732819
2092	209200	60.581	15449.54595732819
2093	209300	60.61	15449.54595732819
2094	209400	60.638	15449.54595732819
2095	209500	60.667	15449.54595732819
2096	209600	60.696	15449.54595732819
2097	209700	60.725	15449.54595732819
2098	209800	60.754	15449.54595732819
2099	209900	60.783	15449.54595732819
2100	210000	60.811	15449.54595732819
2101	210100	60.84	15449.54595732819
2102	210200	60.869	15449.54595732819
2103	210300	60.898	15449.54595732819
2104	210400	60.926	15449.54595732819
2105	210500	60.958	15449.54595732819
2106	210600	60.988	15449.54595732819
2107	210700	61.017	15449.54595732819
2108	210800	61.047	15449.54595732819
2109	210900	61.077	15434.331075135073
2110	211000	61.107	15434.331075135073
2111	211100	61.136	15434.331075135073
2112	211200	61.166	15434.331075135073
2113	211300	61.195	15434.331075135073
2114	211400	61.224	15434.331075135073
2115	211500	61.254	15434.331075135073
2116	211600	61.283	15434.331075135073
2117	211700	61.312	15434.331075135073
2118	211800	61.341	15434.331075135073
2119	211900	61.371	15434.331075135073
2120	212000	61.4	15434.331075135073
2121	212100	61.429	15434.331075135073
2122	212200	61.459	15434.331075135073
2123	212300	61.488	15434.331075135073
2124	212400	61.518	15434.331075135073
2125	212500	61.548	15434.331075135073
2126	212600	61.577	15434.331075135073
2127	212700	61.607	15434.331075135073
2128	212800	61.637	15434.331075135073
2129	212900	61.666	15434.331075135073
2130	213000	61.696	15434.331075135073
2131	213100	61.725	15434.331075135073
2132	213200	61.754	15434.331075135073
2133	213300	61.782	15434.331075135073
2134	213400	61.811	15434.331075135073
2135	213500	61.84	15434.331075135073
2136	213600	61.869	15434.331075135073
2137	213700	61.899	15434.331075135073
2138	213800	61.928	15434.331075135073
2139	213900	61.958	15434.331075135073
2140	214000	61.987	15434.331075135073
2141	214100	62.017	15434.331075135073
2142	214200	62.047	15434.331075135073
2143	214300	62.076	15434.331075135073
2144	214400	62.105	15434.331075135073
2145	214500	62.135	15434.331075135073
2146	214600	62.165	15434.331075135073
2147	214700	62.194	15434.331075135073
2148	214800	62.223	15434.331075135073
2149	214900	62.252	15434.331075135073
2150	215000	62.281	15434.331075135073
2151	215100	62.31	15434.331075135073
2152	215200	62.339	15434.331075135073
2153	215300	62.368	15434.331075135073
2154	215400	62.397	15434.331075135073
2155	215500	62.427	15434.331075135073
2156	215600	62.457	15434.331075135073
2157	215700	62.486	15434.331075135073
2158	215800	62.516	15434.331075135073
2159	215900	62.545	15434.331075135073
2160	216000	62.575	15434.331075135073
2161	216100	62.605	15434.331075135073
2162	216200	62.634	15434.331075135073
2163	216300	62.664	15434.331075135073
2164	216400	62.694	15434.331075135073
2165	216500	62.723	15434.331075135073
2166	216600	62.753	15434.331075135073
2167	216700	62.783	15434.331075135073
2168	216800	62.813	15434.331075135073
2169	216900	62.842	15434.331075135073
2170	217000	62.871	15434.331075135073
2171	217100	62.901	15434.331075135073
2172	217200	62.93	15434.331075135073
2173	217300	62.96	15434.331075135073
2174	217400	62.99	15434.331075135073
2175	217500	63.019	15434.331075135073
2176	217600	63.049	15434.331075135073
2177	217700	63.078	15434.331075135073
2178	217800	63.108	15434.331075135073
2179	217900	63.138	15430.68298769441
2180	218000	63.167	15430.68298769441
2181	218100	63.198	15430.68298769441
2182	218200	63.227	15430.68298769441
2183	218300	63.257	15430.68298769441
2184	218400	63.286	15430.68298769441
2185	218500	63.315	15430.68298769441
2186	218600	63.344	15430.68298769441
2187	218700	63.373	15430.68298769441
2188	218800	63.402	15430.68298769441
2189	218900	63.431	15430.68298769441
2190	219000	63.461	15430.68298769441
2191	219100	63.49	15430.68298769441
2192	219200	63.52	15430.68298769441
2193	219300	63.55	15430.68298769441
2194	219400	63.58	15430.68298769441
2195	219500	63.61	15430.68298769441
2196	219600	63.639	15430.68298769441
2197	219700	63.668	15430.68298769441
2198	219800	63.698	15430.68298769441
2199	219900	63.727	15430.68298769441
2200	220000	63.757	15430.68298769441
2201	220100	63.787	15430.68298769441
2202	220200	63.816	15430.68298769441
2203	220300	63.846	15430.68298769441
2204	220400	63.875	15430.68298769441
2205	220500	63.904	15430.68298769441
2206	220600	63.934	15430.68298769441
2207	220700	63.964	15430.68298769441
2208	220800	63.993	15430.68298769441
2209	220900	64.022	15430.68298769441
2210	221000	64.052	15430.68298769441
2211	221100	64.081	15430.68298769441
2212	221200	64.11	15430.68298769441
2213	221300	64.14	15430.68298769441
2214	221400	64.169	15430.68298769441
2215	221500	64.199	15430.68298769441
2216	221600	64.228	15430.68298769441
2217	221700	64.257	15430.68298769441
2218	221800	64.286	15430.68298769441
2219	221900	64.315	15430.68298769441
2220	222000	64.344	15430.68298769441
2221	222100	64.373	15430.68298769441
2222	222200	64.403	15430.68298769441
2223	222300	64.432	15430.68298769441
2224	222400	64.462	15430.68298769441
2225	222500	64.491	15430.68298769441
2226	222600	64.521	15430.68298769441
2227	222700	64.55	15430.68298769441
2228	222800	64.58	15430.68298769441
2229	222900	64.609	15402.06099342819
2230	223000	64.639	15402.06099342819
2231	223100	64.668	15402.06099342819
2232	223200	64.697	15402.06099342819
2233	223300	64.726	15402.06099342819
2234	223400	64.755	15402.06099342819
2235	223500	64.785	15402.06099342819
2236	223600	64.814	15402.06099342819
2237	223700	64.844	15402.06099342819
2238	223800	64.873	15402.06099342819
2239	223900	64.903	15402.06099342819
2240	224000	64.932	15402.06099342819
2241	224100	64.961	15402.06099342819
2242	224200	64.99	15402.06099342819
2243	224300	65.019	15402.06099342819
2244	224400	65.049	15371.64596166661
2245	224500	65.081	15371.64596166661
2246	224600	65.111	15371.64596166661
2247	224700	65.14	15371.64596166661
2248	224800	65.169	15371.64596166661
2249	224900	65.198	15371.64596166661
2250	225000	65.227	15371.64596166661
2251	225100	65.256	15371.64596166661
2252	225200	65.286	15371.64596166661
2253	225300	65.315	15371.64596166661
2254	225400	65.345	15371.64596166661
2255	225500	65.374	15302.020310010903
2256	225600	65.404	15302.020310010903
2257	225700	65.434	15302.020310010903
2258	225800	65.463	15302.020310010903
2259	225900	65.493	15302.020310010903
2260	226000	65.523	15302.020310010903
2261	226100	65.553	15302.020310010903
2262	226200	65.582	15302.020310010903
2263	226300	65.612	15302.020310010903
2264	226400	65.642	15302.020310010903
2265	226500	65.671	15302.020310010903
2266	226600	65.7	15302.020310010903
2267	226700	65.729	15302.020310010903
2268	226800	65.759	15302.020310010903
2269	226900	65.788	15302.020310010903
2270	227000	65.817	15302.020310010903
2271	227100	65.847	15302.020310010903
2272	227200	65.876	15302.020310010903
2273	227300	65.907	15302.020310010903
2274	227400	65.936	15302.020310010903
2275	227500	65.964	15302.020310010903
2276	227600	65.995	15302.020310010903
2277	227700	66.025	15302.020310010903
2278	227800	66.054	15302.020310010903
2279	227900	66.083	15302.020310010903
2280	228000	66.112	15302.020310010903
2281	228100	66.142	15302.020310010903
2282	228200	66.171	15302.020310010903
2283	228300	66.201	15302.020310010903
2284	228400	66.23	15302.020310010903
2285	228500	66.259	15302.020310010903
2286	228600	66.288	15302.020310010903
2287	228700	66.318	15302.020310010903
2288	228800	66.348	15302.020310010903
2289	228900	66.377	15302.020310010903
2290	229000	66.407	15302.020310010903
2291	229100	66.437	15302.020310010903
2292	229200	66.466	15302.020310010903
2293	229300	66.495	15302.020310010903
2294	229400	66.524	15302.020310010903
2295	229500	66.553	15302.020310010903
2296	229600	66.583	15302.020310010903
2297	229700	66.613	15302.020310010903
2298	229800	66.642	15302.020310010903
2299	229900	66.671	15302.020310010903
2300	230000	66.701	15302.020310010903
2301	230100	66.731	15302.020310010903
2302	230200	66.761	15302.020310010903
2303	230300	66.79	15302.020310010903
2304	230400	66.819	15302.020310010903
2305	230500	66.848	15302.020310010903
2306	230600	66.877	15302.020310010903
2307	230700	66.907	15302.020310010903
2308	230800	66.937	15302.020310010903
2309	230900	66.966	15302.020310010903
2310	231000	66.996	15302.020310010903
2311	231100	67.026	15302.020310010903
2312	231200	67.055	15302.020310010903
2313	231300	67.084	15302.020310010903
2314	231400	67.113	15302.020310010903
2315	231500	67.142	15302.020310010903
2316	231600	67.171	15302.020310010903
2317	231700	67.2	15302.020310010903
2318	231800	67.229	15302.020310010903
2319	231900	67.259	15302.020310010903
2320	232000	67.288	15302.020310010903
2321	232100	67.317	15302.020310010903
2322	232200	67.345	15302.020310010903
2323	232300	67.374	15302.020310010903
2324	232400	67.404	15302.020310010903
2325	232500	67.433	15302.020310010903
2326	232600	67.462	15302.020310010903
2327	232700	67.491	15302.020310010903
2328	232800	67.521	15302.020310010903
2329	232900	67.55	15302.020310010903
2330	233000	67.579	15302.020310010903
2331	233100	67.608	15302.020310010903
2332	233200	67.638	15302.020310010903
2333	233300	67.667	15302.020310010903
2334	233400	67.696	15302.020310010903
2335	233500	67.725	15302.020310010903
2336	233600	67.754	15302.020310010903
2337	233700	67.784	15302.020310010903
2338	233800	67.812	15302.020310010903
2339	233900	67.841	15302.020310010903
2340	234000	67.87	15302.020310010903
2341	234100	67.899	15302.020310010903
2342	234200	67.928	15302.020310010903
2343	234300	67.958	15302.020310010903
2344	234400	67.987	15302.020310010903
2345	234500	68.016	15302.020310010903
2346	234600	68.045	15302.020310010903
2347	234700	68.074	15302.020310010903
2348	234800	68.103	15302.020310010903
2349	234900	68.132	15302.020310010903
2350	235000	68.161	15302.020310010903
2351	235100	68.19	15302.020310010903
2352	235200	68.219	15302.020310010903
2353	235300	68.248	15302.020310010903
2354	235400	68.277	15302.020310010903
2355	235500	68.306	15302.020310010903
2356	235600	68.335	15302.020310010903
2357	235700	68.364	15302.020310010903
2358	235800	68.393	15302.020310010903
2359	235900	68.422	15302.020310010903
2360	236000	68.451	15302.020310010903
2361	236100	68.48	15302.020310010903
2362	236200	68.51	15302.020310010903
2363	236300	68.539	15302.020310010903
