iteration	evaluations	runtime[s]	f1[MIN]
5075	253750	8.167	3107.182440179952
5076	253800	8.17	3107.182440179952
5077	253850	8.171	3107.182440179952
5078	253900	8.173	3107.182440179952
5079	253950	8.175	3107.182440179952
5080	254000	8.176	3107.182440179952
5081	254050	8.178	3107.182440179952
5082	254100	8.179	3107.182440179952
5083	254150	8.181	3107.182440179952
5084	254200	8.182	3107.182440179952
5085	254250	8.184	3107.182440179952
5086	254300	8.186	3107.182440179952
5087	254350	8.187	3107.182440179952
5088	254400	8.189	3107.182440179952
5089	254450	8.19	3107.182440179952
5090	254500	8.192	3107.182440179952
5091	254550	8.194	3107.182440179952
5092	254600	8.195	3107.182440179952
5093	254650	8.197	3107.182440179952
5094	254700	8.2	3107.182440179952
5095	254750	8.201	3107.182440179952
5096	254800	8.203	3107.182440179952
5097	254850	8.205	3107.182440179952
5098	254900	8.206	3107.182440179952
5099	254950	8.208	3107.182440179952
5100	255000	8.209	3107.182440179952
5101	255050	8.211	3107.182440179952
5102	255100	8.213	3107.182440179952
5103	255150	8.214	3107.182440179952
5104	255200	8.216	3107.182440179952
5105	255250	8.217	3107.182440179952
5106	255300	8.219	3107.182440179952
5107	255350	8.221	3107.182440179952
5108	255400	8.222	3107.182440179952
5109	255450	8.224	3107.182440179952
5110	255500	8.225	3107.182440179952
5111	255550	8.227	3107.182440179952
5112	255600	8.228	3107.182440179952
5113	255650	8.23	3107.182440179952
5114	255700	8.231	3107.182440179952
5115	255750	8.233	3107.182440179952
5116	255800	8.234	3107.182440179952
5117	255850	8.236	3107.182440179952
5118	255900	8.237	3107.182440179952
5119	255950	8.238	3107.182440179952
5120	256000	8.24	3107.182440179952
5121	256050	8.241	3107.182440179952
5122	256100	8.243	3107.182440179952
5123	256150	8.244	3107.182440179952
5124	256200	8.246	3107.182440179952
5125	256250	8.248	3107.182440179952
5126	256300	8.249	3107.182440179952
5127	256350	8.251	3107.182440179952
5128	256400	8.252	3107.182440179952
5129	256450	8.254	3107.182440179952
5130	256500	8.255	3107.182440179952
5131	256550	8.257	3107.182440179952
5132	256600	8.258	3107.182440179952
5133	256650	8.26	3107.182440179952
5134	256700	8.261	3107.182440179952
5135	256750	8.263	3107.182440179952
5136	256800	8.265	3107.182440179952
5137	256850	8.266	3107.182440179952
5138	256900	8.268	3107.182440179952
5139	256950	8.269	3107.182440179952
5140	257000	8.271	3107.182440179952
5141	257050	8.272	3107.182440179952
5142	257100	8.274	3107.182440179952
5143	257150	8.276	3107.182440179952
5144	257200	8.278	3107.182440179952
5145	257250	8.28	3107.182440179952
5146	257300	8.282	3107.182440179952
5147	257350	8.283	3107.182440179952
5148	257400	8.285	3107.182440179952
5149	257450	8.286	3107.182440179952
5150	257500	8.287	3107.182440179952
5151	257550	8.289	3107.182440179952
5152	257600	8.29	3107.182440179952
5153	257650	8.292	3107.182440179952
5154	257700	8.293	3107.182440179952
5155	257750	8.294	3107.182440179952
5156	257800	8.296	3107.182440179952
5157	257850	8.297	3107.182440179952
5158	257900	8.299	3107.182440179952
5159	257950	8.3	3107.182440179952
5160	258000	8.301	3107.182440179952
5161	258050	8.303	3107.182440179952
5162	258100	8.304	3107.182440179952
5163	258150	8.306	3107.182440179952
5164	258200	8.307	3107.182440179952
5165	258250	8.309	3107.182440179952
5166	258300	8.31	3107.182440179952
5167	258350	8.311	3107.182440179952
5168	258400	8.313	3107.182440179952
5169	258450	8.314	3107.182440179952
5170	258500	8.316	3107.182440179952
5171	258550	8.317	3107.182440179952
5172	258600	8.319	3107.182440179952
5173	258650	8.321	3107.182440179952
5174	258700	8.322	3107.182440179952
5175	258750	8.324	3107.182440179952
5176	258800	8.325	3107.182440179952
5177	258850	8.327	3107.182440179952
5178	258900	8.328	3107.182440179952
5179	258950	8.33	3107.182440179952
5180	259000	8.331	3107.182440179952
5181	259050	8.333	3107.182440179952
5182	259100	8.334	3107.182440179952
5183	259150	8.336	3107.182440179952
5184	259200	8.337	3107.182440179952
5185	259250	8.339	3107.182440179952
5186	259300	8.34	3107.182440179952
5187	259350	8.342	3107.182440179952
5188	259400	8.344	3107.182440179952
5189	259450	8.346	3107.182440179952
5190	259500	8.347	3107.182440179952
5191	259550	8.349	3107.182440179952
5192	259600	8.35	3107.182440179952
5193	259650	8.352	3107.182440179952
5194	259700	8.353	3107.182440179952
5195	259750	8.355	3107.182440179952
5196	259800	8.356	3107.182440179952
5197	259850	8.358	3107.182440179952
5198	259900	8.361	3107.182440179952
5199	259950	8.362	3107.182440179952
5200	260000	8.364	3107.182440179952
5201	260050	8.365	3107.182440179952
5202	260100	8.367	3107.182440179952
5203	260150	8.368	3107.182440179952
5204	260200	8.371	3107.182440179952
5205	260250	8.372	3107.182440179952
5206	260300	8.374	3107.182440179952
5207	260350	8.375	3107.182440179952
5208	260400	8.377	3107.182440179952
5209	260450	8.378	3107.182440179952
5210	260500	8.38	3107.182440179952
5211	260550	8.381	3107.182440179952
5212	260600	8.383	3107.182440179952
5213	260650	8.384	3107.182440179952
5214	260700	8.386	3107.182440179952
5215	260750	8.387	3107.182440179952
5216	260800	8.389	3107.182440179952
5217	260850	8.391	3107.182440179952
5218	260900	8.392	3107.182440179952
5219	260950	8.394	3107.182440179952
5220	261000	8.395	3107.182440179952
5221	261050	8.397	3107.182440179952
5222	261100	8.398	3107.182440179952
5223	261150	8.4	3107.182440179952
5224	261200	8.401	3107.182440179952
5225	261250	8.403	3107.182440179952
5226	261300	8.404	3107.182440179952
5227	261350	8.406	3107.182440179952
5228	261400	8.408	3107.182440179952
5229	261450	8.41	3107.182440179952
5230	261500	8.412	3107.182440179952
5231	261550	8.414	3107.182440179952
5232	261600	8.415	3107.182440179952
5233	261650	8.417	3107.182440179952
5234	261700	8.42	3107.182440179952
5235	261750	8.422	3107.182440179952
5236	261800	8.423	3107.182440179952
5237	261850	8.425	3107.182440179952
5238	261900	8.426	3107.182440179952
5239	261950	8.428	3107.182440179952
5240	262000	8.429	3107.182440179952
5241	262050	8.431	3107.182440179952
5242	262100	8.432	3107.182440179952
5243	262150	8.434	3107.182440179952
5244	262200	8.435	3107.182440179952
5245	262250	8.437	3107.182440179952
5246	262300	8.438	3107.182440179952
5247	262350	8.44	3107.182440179952
5248	262400	8.441	3106.750808903917
5249	262450	8.443	3106.750808903917
5250	262500	8.444	3106.750808903917
5251	262550	8.446	3106.750808903917
5252	262600	8.447	3106.750808903917
5253	262650	8.449	3106.750808903917
5254	262700	8.45	3106.750808903917
5255	262750	8.452	3106.750808903917
5256	262800	8.453	3106.750808903917
5257	262850	8.455	3106.750808903917
5258	262900	8.457	3106.750808903917
5259	262950	8.458	3106.750808903917
5260	263000	8.46	3106.750808903917
5261	263050	8.462	3106.750808903917
5262	263100	8.463	3106.750808903917
5263	263150	8.465	3106.750808903917
5264	263200	8.466	3106.750808903917
5265	263250	8.468	3106.750808903917
5266	263300	8.469	3106.750808903917
5267	263350	8.471	3106.750808903917
5268	263400	8.472	3106.750808903917
5269	263450	8.474	3106.750808903917
5270	263500	8.475	3106.750808903917
5271	263550	8.477	3106.750808903917
5272	263600	8.478	3106.750808903917
5273	263650	8.485	3106.750808903917
5274	263700	8.487	3106.750808903917
5275	263750	8.488	3106.750808903917
5276	263800	8.49	3106.750808903917
5277	263850	8.492	3106.750808903917
5278	263900	8.494	3106.750808903917
5279	263950	8.496	3106.750808903917
5280	264000	8.497	3106.750808903917
5281	264050	8.499	3106.750808903917
5282	264100	8.501	3106.750808903917
5283	264150	8.502	3106.750808903917
5284	264200	8.504	3106.750808903917
5285	264250	8.505	3106.750808903917
5286	264300	8.507	3106.750808903917
5287	264350	8.509	3106.750808903917
5288	264400	8.51	3106.750808903917
5289	264450	8.511	3106.750808903917
5290	264500	8.513	3106.750808903917
5291	264550	8.514	3106.750808903917
5292	264600	8.516	3106.750808903917
5293	264650	8.517	3106.750808903917
5294	264700	8.519	3106.750808903917
5295	264750	8.52	3106.750808903917
5296	264800	8.522	3106.750808903917
5297	264850	8.523	3106.750808903917
5298	264900	8.525	3106.750808903917
5299	264950	8.526	3106.750808903917
5300	265000	8.528	3106.750808903917
5301	265050	8.529	3106.750808903917
5302	265100	8.531	3106.750808903917
5303	265150	8.532	3106.750808903917
5304	265200	8.534	3106.750808903917
5305	265250	8.535	3106.750808903917
5306	265300	8.537	3106.750808903917
5307	265350	8.538	3106.750808903917
5308	265400	8.54	3106.750808903917
5309	265450	8.541	3106.750808903917
5310	265500	8.543	3106.750808903917
5311	265550	8.544	3106.750808903917
5312	265600	8.546	3106.750808903917
5313	265650	8.547	3106.750808903917
5314	265700	8.549	3106.750808903917
5315	265750	8.55	3106.750808903917
5316	265800	8.552	3106.750808903917
5317	265850	8.554	3106.750808903917
5318	265900	8.555	3106.750808903917
5319	265950	8.557	3106.750808903917
5320	266000	8.558	3106.750808903917
5321	266050	8.56	3106.750808903917
5322	266100	8.561	3106.750808903917
5323	266150	8.563	3106.750808903917
5324	266200	8.564	3106.750808903917
5325	266250	8.566	3106.750808903917
5326	266300	8.567	3106.750808903917
5327	266350	8.569	3106.750808903917
5328	266400	8.57	3106.750808903917
5329	266450	8.572	3106.750808903917
5330	266500	8.573	3106.750808903917
5331	266550	8.575	3106.750808903917
5332	266600	8.576	3106.750808903917
5333	266650	8.578	3106.750808903917
5334	266700	8.579	3106.750808903917
5335	266750	8.581	3106.750808903917
5336	266800	8.582	3106.750808903917
5337	266850	8.584	3106.750808903917
5338	266900	8.585	3106.750808903917
5339	266950	8.587	3106.750808903917
5340	267000	8.588	3106.750808903917
5341	267050	8.59	3106.750808903917
5342	267100	8.591	3106.750808903917
5343	267150	8.593	3106.750808903917
5344	267200	8.594	3106.750808903917
5345	267250	8.596	3106.750808903917
5346	267300	8.597	3106.750808903917
5347	267350	8.599	3106.750808903917
5348	267400	8.6	3106.750808903917
5349	267450	8.602	3106.750808903917
5350	267500	8.603	3106.750808903917
5351	267550	8.605	3106.750808903917
5352	267600	8.606	3106.750808903917
5353	267650	8.608	3106.750808903917
5354	267700	8.61	3106.750808903917
5355	267750	8.611	3106.750808903917
5356	267800	8.613	3106.750808903917
5357	267850	8.614	3106.750808903917
5358	267900	8.616	3106.750808903917
5359	267950	8.617	3106.750808903917
5360	268000	8.619	3106.750808903917
5361	268050	8.62	3106.750808903917
5362	268100	8.622	3106.750808903917
5363	268150	8.623	3106.750808903917
5364	268200	8.625	3106.750808903917
5365	268250	8.627	3106.750808903917
5366	268300	8.628	3106.750808903917
5367	268350	8.63	3106.750808903917
5368	268400	8.631	3106.750808903917
5369	268450	8.633	3106.750808903917
5370	268500	8.634	3106.750808903917
5371	268550	8.637	3106.750808903917
5372	268600	8.639	3106.750808903917
5373	268650	8.64	3106.750808903917
5374	268700	8.642	3106.750808903917
5375	268750	8.643	3106.750808903917
5376	268800	8.645	3106.750808903917
5377	268850	8.647	3106.750808903917
5378	268900	8.648	3106.750808903917
5379	268950	8.65	3106.750808903917
5380	269000	8.651	3106.750808903917
5381	269050	8.653	3106.750808903917
5382	269100	8.654	3106.750808903917
5383	269150	8.656	3106.750808903917
5384	269200	8.657	3106.750808903917
5385	269250	8.659	3106.750808903917
5386	269300	8.661	3106.750808903917
5387	269350	8.662	3106.750808903917
5388	269400	8.664	3106.750808903917
5389	269450	8.665	3106.750808903917
5390	269500	8.667	3106.750808903917
5391	269550	8.668	3106.750808903917
5392	269600	8.67	3106.750808903917
5393	269650	8.671	3106.750808903917
5394	269700	8.673	3106.750808903917
5395	269750	8.674	3106.750808903917
5396	269800	8.676	3106.750808903917
5397	269850	8.677	3106.750808903917
5398	269900	8.679	3106.750808903917
5399	269950	8.68	3106.750808903917
5400	270000	8.682	3106.750808903917
5401	270050	8.683	3106.750808903917
5402	270100	8.685	3106.750808903917
5403	270150	8.686	3106.750808903917
5404	270200	8.688	3106.750808903917
5405	270250	8.69	3106.750808903917
5406	270300	8.691	3106.750808903917
5407	270350	8.693	3106.750808903917
5408	270400	8.694	3106.750808903917
5409	270450	8.696	3106.750808903917
5410	270500	8.698	3106.750808903917
5411	270550	8.699	3106.750808903917
5412	270600	8.701	3106.750808903917
5413	270650	8.702	3106.750808903917
5414	270700	8.704	3106.750808903917
5415	270750	8.705	3106.750808903917
5416	270800	8.707	3106.750808903917
5417	270850	8.708	3106.750808903917
5418	270900	8.71	3106.750808903917
5419	270950	8.712	3106.750808903917
5420	271000	8.713	3106.750808903917
5421	271050	8.715	3106.750808903917
5422	271100	8.716	3106.750808903917
5423	271150	8.718	3106.750808903917
5424	271200	8.719	3106.750808903917
5425	271250	8.721	3106.750808903917
5426	271300	8.723	3106.750808903917
5427	271350	8.724	3106.750808903917
5428	271400	8.726	3106.750808903917
5429	271450	8.727	3106.750808903917
5430	271500	8.73	3106.750808903917
5431	271550	8.732	3106.750808903917
5432	271600	8.733	3106.750808903917
5433	271650	8.734	3106.750808903917
5434	271700	8.736	3106.750808903917
5435	271750	8.737	3106.750808903917
5436	271800	8.739	3106.750808903917
5437	271850	8.74	3106.750808903917
5438	271900	8.742	3106.750808903917
5439	271950	8.743	3106.750808903917
5440	272000	8.745	3106.750808903917
5441	272050	8.746	3106.750808903917
5442	272100	8.748	3106.750808903917
5443	272150	8.749	3106.750808903917
5444	272200	8.751	3106.750808903917
5445	272250	8.752	3106.750808903917
5446	272300	8.754	3106.750808903917
5447	272350	8.755	3106.750808903917
5448	272400	8.756	3106.750808903917
5449	272450	8.758	3106.750808903917
5450	272500	8.759	3106.750808903917
5451	272550	8.761	3106.750808903917
5452	272600	8.762	3106.750808903917
5453	272650	8.764	3106.750808903917
5454	272700	8.765	3106.750808903917
5455	272750	8.767	3106.750808903917
5456	272800	8.768	3106.750808903917
5457	272850	8.77	3106.750808903917
5458	272900	8.771	3106.750808903917
5459	272950	8.773	3106.750808903917
5460	273000	8.774	3106.750808903917
5461	273050	8.776	3106.750808903917
5462	273100	8.777	3106.750808903917
5463	273150	8.779	3106.750808903917
5464	273200	8.78	3106.750808903917
5465	273250	8.782	3106.750808903917
5466	273300	8.783	3106.750808903917
5467	273350	8.785	3106.750808903917
5468	273400	8.787	3103.873672421344
5469	273450	8.788	3103.873672421344
5470	273500	8.79	3103.873672421344
5471	273550	8.791	3103.873672421344
5472	273600	8.793	3103.873672421344
5473	273650	8.794	3103.873672421344
5474	273700	8.796	3103.873672421344
5475	273750	8.797	3103.873672421344
5476	273800	8.799	3103.873672421344
5477	273850	8.8	3103.873672421344
5478	273900	8.802	3103.873672421344
5479	273950	8.803	3103.873672421344
5480	274000	8.805	3103.873672421344
5481	274050	8.806	3103.873672421344
5482	274100	8.808	3103.873672421344
5483	274150	8.809	3103.873672421344
5484	274200	8.811	3103.873672421344
5485	274250	8.813	3103.873672421344
5486	274300	8.814	3103.873672421344
5487	274350	8.816	3103.873672421344
5488	274400	8.817	3103.873672421344
5489	274450	8.819	3103.873672421344
5490	274500	8.82	3103.873672421344
5491	274550	8.822	3103.873672421344
5492	274600	8.823	3103.873672421344
5493	274650	8.825	3103.873672421344
5494	274700	8.826	3103.873672421344
5495	274750	8.828	3103.873672421344
5496	274800	8.829	3103.873672421344
5497	274850	8.831	3103.873672421344
5498	274900	8.832	3103.873672421344
5499	274950	8.834	3103.873672421344
5500	275000	8.835	3103.873672421344
5501	275050	8.837	3103.873672421344
5502	275100	8.838	3103.873672421344
5503	275150	8.84	3103.873672421344
5504	275200	8.841	3103.873672421344
5505	275250	8.843	3103.873672421344
5506	275300	8.844	3103.873672421344
5507	275350	8.846	3103.873672421344
5508	275400	8.847	3103.873672421344
5509	275450	8.849	3103.873672421344
5510	275500	8.85	3103.873672421344
5511	275550	8.852	3103.873672421344
5512	275600	8.858	3103.873672421344
5513	275650	8.859	3103.873672421344
5514	275700	8.861	3103.873672421344
5515	275750	8.862	3103.873672421344
5516	275800	8.864	3103.873672421344
5517	275850	8.865	3103.873672421344
5518	275900	8.867	3091.021201255984
5519	275950	8.868	3091.021201255984
5520	276000	8.87	3091.021201255984
5521	276050	8.871	3091.021201255984
5522	276100	8.873	3091.021201255984
5523	276150	8.874	3091.021201255984
5524	276200	8.876	3091.021201255984
5525	276250	8.877	3091.021201255984
5526	276300	8.879	3091.021201255984
5527	276350	8.88	3091.021201255984
5528	276400	8.882	3091.021201255984
5529	276450	8.883	3091.021201255984
5530	276500	8.885	3091.021201255984
5531	276550	8.886	3091.021201255984
5532	276600	8.888	3091.021201255984
5533	276650	8.891	3091.021201255984
5534	276700	8.893	3091.021201255984
5535	276750	8.894	3091.021201255984
5536	276800	8.896	3091.021201255984
5537	276850	8.897	3091.021201255984
5538	276900	8.899	3091.021201255984
5539	276950	8.9	3091.021201255984
5540	277000	8.902	3091.021201255984
5541	277050	8.903	3091.021201255984
5542	277100	8.905	3091.021201255984
5543	277150	8.907	3091.021201255984
5544	277200	8.908	3091.021201255984
5545	277250	8.911	3091.021201255984
5546	277300	8.912	3091.021201255984
5547	277350	8.914	3091.021201255984
5548	277400	8.915	3091.021201255984
5549	277450	8.917	3091.021201255984
5550	277500	8.918	3091.021201255984
5551	277550	8.92	3091.021201255984
5552	277600	8.921	3091.021201255984
5553	277650	8.923	3091.021201255984
5554	277700	8.924	3091.021201255984
5555	277750	8.926	3091.021201255984
5556	277800	8.927	3091.021201255984
5557	277850	8.929	3091.021201255984
5558	277900	8.93	3091.021201255984
5559	277950	8.932	3091.021201255984
5560	278000	8.933	3091.021201255984
5561	278050	8.935	3091.021201255984
5562	278100	8.936	3091.021201255984
5563	278150	8.938	3091.021201255984
5564	278200	8.939	3091.021201255984
5565	278250	8.941	3091.021201255984
5566	278300	8.942	3091.021201255984
5567	278350	8.944	3091.021201255984
5568	278400	8.945	3091.021201255984
5569	278450	8.947	3087.5825065205167
5570	278500	8.948	3087.216654050633
5571	278550	8.95	3087.216654050633
5572	278600	8.951	3087.216654050633
5573	278650	8.953	3087.216654050633
5574	278700	8.954	3087.216654050633
5575	278750	8.956	3087.216654050633
5576	278800	8.957	3087.216654050633
5577	278850	8.959	3087.216654050633
5578	278900	8.96	3087.216654050633
5579	278950	8.962	3087.216654050633
5580	279000	8.963	3087.216654050633
5581	279050	8.966	3087.216654050633
5582	279100	8.968	3087.216654050633
5583	279150	8.97	3087.216654050633
5584	279200	8.971	3087.216654050633
5585	279250	8.973	3087.216654050633
5586	279300	8.974	3087.216654050633
5587	279350	8.975	3087.216654050633
5588	279400	8.977	3087.216654050633
5589	279450	8.978	3087.216654050633
5590	279500	8.98	3087.216654050633
5591	279550	8.981	3087.216654050633
5592	279600	8.983	3087.216654050633
5593	279650	8.984	3087.216654050633
5594	279700	8.986	3087.216654050633
5595	279750	8.987	3087.216654050633
5596	279800	8.989	3087.216654050633
5597	279850	8.99	3087.216654050633
5598	279900	8.992	3087.216654050633
5599	279950	8.993	3087.216654050633
5600	280000	8.995	3087.216654050633
5601	280050	8.996	3087.216654050633
5602	280100	8.998	3087.216654050633
5603	280150	9.0	3087.216654050633
5604	280200	9.001	3087.216654050633
5605	280250	9.003	3087.216654050633
5606	280300	9.004	3087.216654050633
5607	280350	9.005	3087.216654050633
5608	280400	9.007	3087.216654050633
5609	280450	9.009	3087.216654050633
5610	280500	9.01	3087.216654050633
5611	280550	9.012	3087.216654050633
5612	280600	9.014	3087.216654050633
5613	280650	9.016	3087.216654050633
5614	280700	9.017	3087.216654050633
5615	280750	9.018	3087.216654050633
5616	280800	9.021	3087.216654050633
5617	280850	9.022	3087.216654050633
5618	280900	9.024	3087.216654050633
5619	280950	9.026	3087.216654050633
5620	281000	9.027	3087.216654050633
5621	281050	9.029	3087.216654050633
5622	281100	9.031	3087.216654050633
5623	281150	9.032	3087.216654050633
5624	281200	9.034	3087.216654050633
5625	281250	9.035	3087.216654050633
5626	281300	9.037	3087.216654050633
5627	281350	9.039	3087.216654050633
5628	281400	9.04	3087.216654050633
5629	281450	9.042	3087.216654050633
5630	281500	9.043	3087.216654050633
5631	281550	9.045	3087.216654050633
5632	281600	9.046	3087.216654050633
5633	281650	9.048	3087.216654050633
5634	281700	9.051	3087.216654050633
5635	281750	9.052	3087.216654050633
5636	281800	9.054	3087.216654050633
5637	281850	9.055	3087.216654050633
5638	281900	9.057	3087.216654050633
5639	281950	9.058	3087.216654050633
5640	282000	9.06	3087.216654050633
5641	282050	9.061	3087.216654050633
5642	282100	9.063	3087.216654050633
5643	282150	9.064	3087.216654050633
5644	282200	9.066	3087.216654050633
5645	282250	9.067	3087.216654050633
5646	282300	9.069	3087.216654050633
5647	282350	9.071	3087.216654050633
5648	282400	9.072	3087.216654050633
5649	282450	9.073	3087.216654050633
5650	282500	9.075	3087.216654050633
5651	282550	9.076	3087.216654050633
5652	282600	9.078	3087.216654050633
5653	282650	9.079	3087.216654050633
5654	282700	9.081	3087.216654050633
5655	282750	9.082	3087.216654050633
5656	282800	9.084	3087.216654050633
5657	282850	9.085	3087.216654050633
5658	282900	9.087	3087.216654050633
5659	282950	9.088	3087.216654050633
5660	283000	9.09	3087.216654050633
5661	283050	9.091	3087.216654050633
5662	283100	9.093	3087.216654050633
5663	283150	9.094	3087.216654050633
5664	283200	9.096	3087.216654050633
5665	283250	9.097	3087.216654050633
5666	283300	9.099	3087.216654050633
5667	283350	9.1	3087.216654050633
5668	283400	9.102	3087.216654050633
5669	283450	9.103	3087.216654050633
5670	283500	9.105	3087.216654050633
5671	283550	9.106	3087.216654050633
5672	283600	9.108	3087.216654050633
5673	283650	9.109	3087.216654050633
5674	283700	9.111	3087.216654050633
5675	283750	9.112	3087.216654050633
5676	283800	9.114	3087.216654050633
5677	283850	9.115	3087.216654050633
5678	283900	9.117	3087.216654050633
5679	283950	9.118	3087.216654050633
5680	284000	9.12	3087.216654050633
5681	284050	9.121	3087.216654050633
5682	284100	9.123	3087.216654050633
5683	284150	9.124	3087.216654050633
5684	284200	9.126	3087.216654050633
5685	284250	9.127	3087.216654050633
5686	284300	9.129	3087.216654050633
5687	284350	9.13	3087.216654050633
5688	284400	9.132	3087.216654050633
5689	284450	9.133	3087.216654050633
5690	284500	9.135	3087.216654050633
5691	284550	9.136	3087.216654050633
5692	284600	9.137	3087.216654050633
5693	284650	9.139	3087.216654050633
5694	284700	9.14	3087.216654050633
5695	284750	9.142	3087.216654050633
5696	284800	9.143	3087.216654050633
5697	284850	9.145	3087.216654050633
5698	284900	9.146	3087.216654050633
5699	284950	9.148	3087.216654050633
5700	285000	9.149	3087.216654050633
5701	285050	9.151	3087.216654050633
5702	285100	9.152	3087.216654050633
5703	285150	9.154	3087.216654050633
5704	285200	9.155	3087.216654050633
5705	285250	9.157	3087.216654050633
5706	285300	9.158	3087.216654050633
5707	285350	9.16	3087.216654050633
5708	285400	9.161	3087.216654050633
5709	285450	9.163	3087.216654050633
5710	285500	9.164	3087.216654050633
5711	285550	9.166	3087.216654050633
5712	285600	9.167	3087.216654050633
5713	285650	9.169	3087.216654050633
5714	285700	9.171	3087.216654050633
5715	285750	9.173	3087.216654050633
5716	285800	9.175	3087.216654050633
5717	285850	9.177	3087.216654050633
5718	285900	9.179	3087.216654050633
5719	285950	9.181	3087.216654050633
5720	286000	9.183	3087.216654050633
5721	286050	9.185	3087.216654050633
5722	286100	9.187	3087.216654050633
5723	286150	9.189	3087.216654050633
5724	286200	9.191	3087.216654050633
5725	286250	9.193	3087.216654050633
5726	286300	9.195	3087.216654050633
5727	286350	9.197	3087.216654050633
5728	286400	9.199	3087.216654050633
5729	286450	9.201	3087.216654050633
5730	286500	9.203	3087.216654050633
5731	286550	9.205	3087.216654050633
5732	286600	9.207	3087.216654050633
5733	286650	9.209	3087.216654050633
5734	286700	9.211	3087.216654050633
5735	286750	9.213	3087.216654050633
5736	286800	9.214	3087.216654050633
5737	286850	9.216	3087.216654050633
5738	286900	9.217	3087.216654050633
5739	286950	9.219	3087.216654050633
5740	287000	9.221	3087.216654050633
5741	287050	9.223	3087.216654050633
5742	287100	9.224	3087.216654050633
5743	287150	9.226	3087.216654050633
5744	287200	9.227	3087.216654050633
5745	287250	9.229	3087.216654050633
5746	287300	9.23	3087.216654050633
5747	287350	9.232	3087.216654050633
5748	287400	9.233	3087.216654050633
5749	287450	9.235	3087.216654050633
5750	287500	9.236	3087.216654050633
5751	287550	9.242	3087.216654050633
5752	287600	9.244	3087.216654050633
5753	287650	9.245	3087.216654050633
5754	287700	9.247	3087.216654050633
5755	287750	9.249	3087.216654050633
5756	287800	9.25	3087.216654050633
5757	287850	9.252	3087.216654050633
5758	287900	9.253	3087.216654050633
5759	287950	9.255	3087.216654050633
5760	288000	9.256	3087.216654050633
5761	288050	9.258	3087.216654050633
5762	288100	9.259	3087.216654050633
5763	288150	9.261	3087.216654050633
5764	288200	9.263	3087.216654050633
5765	288250	9.264	3087.216654050633
5766	288300	9.266	3067.4789894975165
5767	288350	9.267	3067.4789894975165
5768	288400	9.269	3061.5475181781167
5769	288450	9.27	3061.5475181781167
5770	288500	9.272	3061.5475181781167
5771	288550	9.273	3061.5475181781167
5772	288600	9.275	3061.5475181781167
5773	288650	9.276	3061.5475181781167
5774	288700	9.278	3061.5475181781167
5775	288750	9.279	3061.5475181781167
5776	288800	9.281	3061.5475181781167
5777	288850	9.282	3061.5475181781167
5778	288900	9.284	3061.5475181781167
5779	288950	9.285	3061.5475181781167
5780	289000	9.287	3061.5475181781167
5781	289050	9.289	3061.5475181781167
5782	289100	9.29	3061.5475181781167
5783	289150	9.292	3061.5475181781167
5784	289200	9.293	3061.5475181781167
5785	289250	9.295	3061.5475181781167
5786	289300	9.296	3061.5475181781167
5787	289350	9.298	3061.5475181781167
5788	289400	9.299	3061.5475181781167
5789	289450	9.301	3061.5475181781167
5790	289500	9.302	3061.5475181781167
5791	289550	9.304	3061.5475181781167
5792	289600	9.305	3061.5475181781167
5793	289650	9.307	3061.5475181781167
5794	289700	9.309	3061.5475181781167
5795	289750	9.311	3061.5475181781167
5796	289800	9.313	3061.5475181781167
5797	289850	9.315	3061.5475181781167
5798	289900	9.317	3061.5475181781167
5799	289950	9.319	3061.5475181781167
5800	290000	9.321	3061.5475181781167
5801	290050	9.323	3061.5475181781167
5802	290100	9.325	3061.5475181781167
5803	290150	9.327	3061.5475181781167
5804	290200	9.329	3061.5475181781167
5805	290250	9.33	3061.5475181781167
5806	290300	9.332	3061.5475181781167
5807	290350	9.333	3061.5475181781167
5808	290400	9.334	3061.5475181781167
5809	290450	9.336	3061.5475181781167
5810	290500	9.337	3061.5475181781167
5811	290550	9.339	3061.5475181781167
5812	290600	9.34	3061.5475181781167
5813	290650	9.342	3061.5475181781167
5814	290700	9.343	3061.5475181781167
5815	290750	9.345	3061.5475181781167
5816	290800	9.346	3061.5475181781167
5817	290850	9.348	3061.5475181781167
5818	290900	9.349	3061.5475181781167
5819	290950	9.351	3061.5475181781167
5820	291000	9.352	3061.5475181781167
5821	291050	9.354	3061.5475181781167
5822	291100	9.355	3061.5475181781167
5823	291150	9.357	3061.5475181781167
5824	291200	9.358	3061.5475181781167
5825	291250	9.36	3061.5475181781167
5826	291300	9.361	3061.5475181781167
5827	291350	9.363	3061.5475181781167
5828	291400	9.364	3061.5475181781167
5829	291450	9.366	3061.5475181781167
5830	291500	9.368	3061.5475181781167
5831	291550	9.369	3061.5475181781167
5832	291600	9.372	3061.5475181781167
5833	291650	9.374	3061.5475181781167
5834	291700	9.375	3061.5475181781167
5835	291750	9.377	3061.5475181781167
5836	291800	9.378	3061.5475181781167
5837	291850	9.38	3061.5475181781167
5838	291900	9.381	3061.5475181781167
5839	291950	9.382	3061.5475181781167
5840	292000	9.384	3061.5475181781167
5841	292050	9.385	3061.5475181781167
5842	292100	9.387	3061.5475181781167
5843	292150	9.388	3061.5475181781167
5844	292200	9.39	3061.5475181781167
5845	292250	9.391	3061.5475181781167
